0,1,2
u-J5eK0nDfQPlD0VeihS40kA,WRITE_REVIEW,r-ZGS_iYEFizqepncSNXMs1w
u-y--3EJrZdoz7An0QS7XmWg,RATE,b-xA6L2w_TlbxHubb1xeBE8w
b-f7RXwcus_-EOsR0q5ctVjw,HAS_REVIEW,r-cy0ltohpnVn5wrTXw4zF_g
b-35KvoWbA3kEsdckaWqG3OA,HAS_REVIEW,r-Au5q_98OHsz0mMiAoLiFvA
b-ZJ0gQp0fcnIDiZv0m9--Gg,HAS_ASPECT,Service
Decor,IS,Cool
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_ASPECT,Parking
Bread,IS,Fresh
u-0728ZcngH0r7BmEbyG5SGg,RECOMMEND,b-sUGlSS0AF2xPYFEjvKJbSA
Amazing,ASPECT_ATTR_FOR,b-hubbaEcYPYEZu5Ziz6i0lw
u-tjdccENvDJPHb9gQCDmo6Q,VISIT,b-OZwMMnRncrp7_uC-N3vV1Q
u-jnB_saJqNfOmVoCWquhAzg,RATE,b-xSuR0FK8cHzBLXowCV3Pyw
Chili_Chicken,IS,Hot
u-gC0c9CUepjJs5NKv3NlCWQ,VISIT,b-y4z0iQZWN4R2Fk8SiPQU5A
b-qcqDjeirxvdgW5kQVkEwSA,HAS_ASPECT,Service
Curry,IS,Cold
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_REVIEW,r-4ITfcZwEh5XET7CDinBxrg
b-dg4EMyM1feTEWfLPSbunrg,HAS_CATEGORY,Venues_&_Event_Spaces
u-fytzjEDD-7v7LHLsqqdxkg,WRITE_REVIEW,r-dUMkoTUEj1fciKubC1RuPw
u-86ij_78wolDsWWwAB1gGFQ,WRITE_REVIEW,r-GVJb_8T6mFJ5x4IHbrcMiw
u-HyzhZk5d002IsA3V9VfV9g,RATE,b-DJuQgsoj-qmU0i5iTAa4aA
b-kG0N5urz2lkPEBDPjqFR3w,HAS_MENU,Tandoori_Chicken
Food,IS,Hot
u-Iu5mS8o02-RGpjJdxI0v7w,RATE,b-f7RXwcus_-EOsR0q5ctVjw
u-0zBMuFDES0U2NiCXLu5N8g,WRITE_REVIEW,r-z8Btlhm3tZJ3qpDaUSzhcw
u-rR177wis4wxhd2Asqv_EpQ,VISIT,b-BxkVct02QHybp54ATZgkUQ
u-KypM0CN_uMtUWsMtDqC8mQ,RATE,b-pU7L-CQpl4syUwfEGAlb8g
b-V_jIfMz9Z7a5mthleRq0_w,LOCATED_IN,Charlotte-United_States
b-3wJ4kJsJhayyfJ30HsS04g,HAS_MENU,Pakora
Bengan_Bharta,IS,Marginal
u-sWKaLjpYG6VABf23CXDhyA,WRITE_REVIEW,r-eQFQqoVcBe7IfS0HqONRFg
u-o3R1gaTwsAzVabfMtVvIMA,VISIT,b-h-psPOmlY0mCOflb3S3rdQ
u-2Nlxxq0lj0QeK3LF2LOUCg,VISIT,b-GC9Re0tKAnecMww3DB638g
Food,IS,Good
b-yy_FhzQCeLreV21OBccPAg,HAS_ASPECT,Price
u-sfKwAw0FD8KuWp4Hjv0cxQ,WRITE_REVIEW,r-INlPH1bd4izkk0Xk0rNacA
u-M1z-bDg97redqpSsbgGCeg,RATE,b-AZKhBlrI5vgTBm3j9WwnbA
u-TBnNUyD6PdQJ4eqhnVj_uQ,RATE,b-oX6y1Jm1jYLoWifmIrtaSQ
b-CB99Ifh4OnBTnuNdRjj_fQ,HAS_MENU,Vegetables
b-7xA6iSP0Ndn08tpBFQtUKA,HAS_MENU,Lamb_Chop_Kandhari
u-LRQl39yBwRohkhT-mqETLA,LOVE,Food
u-HuqqfOhA70LtHRPKDzIedw,VISIT,b-kG0N5urz2lkPEBDPjqFR3w
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_REVIEW,r-BNL8Hi2DgoBT_1t2yzdQTw
u-Bf3FdFD_67iJvnoXu9l-WA,VISIT,b-gA4bnK91phT5FTzG4ki3Dw
u-h1K3jhHDV4OjxF8KEKrELw,WRITE_REVIEW,r-sgByT8oQFPSZSDX4l4mIYQ
b-jb0-JZMt-6Khsh-VwsDtLQ,LOCATED_IN,Phoenix-United_States
u-sgh9YX4FZ8fcYxytnAol-w,VISIT,b-OZwMMnRncrp7_uC-N3vV1Q
u-ppxumUWp3KWgxsbv3W_sdg,RATE,b-35KvoWbA3kEsdckaWqG3OA
u-r79QdFrVcIwO4mxNNCjfEg,RATE,b-DeI4KqEeWy0cTdh7Wy5_RA
u-lQyBO-8kcXqGbw7rhYVBWw,WRITE_REVIEW,r-SaRLkv5d71hGwzGUYuX7mg
u-2Kgd8_CKyYMvauEA6Z0mAA,VISIT,b-MMOEaEcq-bsg_RYWHSC4_g
u-Uea_V6r3pzynOXm_NoNBBw,RATE,b-ICUCAzUZFiWkYs7iCtNCQg
u-71tacONUReSQ1tv2Edz4OQ,ORDER,Shami_Kebab
Service,IS,Great
b-tIXpNWE6R1yadAThbSefHw,HAS_REVIEW,r-Swt3PZMk0YrQOh5_8ilRxw
u-KjApEcJZmBU2yo-MjuLTLw,WRITE_REVIEW,r-9CtKVQ0wW8SyapVIqymE_g
b-7xA6iSP0Ndn08tpBFQtUKA,HAS_REVIEW,r-EskDcmGw92G_4rxpYeJ26A
u-J56C7Dc9E7Q0mpMTJGW6Qw,WRITE_REVIEW,r-P997J_Wdmk1E6uwQFyDCSg
b-0cf-w9PK5gLkBkitL3bdqw,HAS_REVIEW,r-X9hI5aCuVxPsMCwbnn6X0w
u-7jL3l2fLoMIYPCBqhByagw,WRITE_REVIEW,r-NcF0nDvsUNY-o9HYaNqTXg
u-IoLMXv6wzfKaisN60u5iyg,ORDER,Palak_Paneer
u-25D2Dcv4njPbbO13gPOGnw,WRITE_REVIEW,r-8S30fvkfEs5XWYJ5H3j3QA
u-XXVEuojRkBY-ffo97XSy8Q,WRITE_REVIEW,r-uHQtEq3EJ9frPHDH8njp9A
b-8grTRpmD9JYRPWayoLxg0w,HAS_MENU,Curry
u-PR5FE8ctZ1sfF4-mrrK0SQ,VISIT,b-ZJ0gQp0fcnIDiZv0m9--Gg
Beer,IS,Pricey
u-MavSq5J2vsW5qoteLa0DFg,WRITE_REVIEW,r-KSdh0IwquxLXex87N4c0Iw
Decor,IS,Decent
Chicken,IS,Fatty
u-zSl68XFwisQyr_TDXQj3ow,WRITE_REVIEW,r-rQXUaoxjbxmkzYTZOcJWsQ
u-qIIY0NoQliH9YeRYMPV64A,WRITE_REVIEW,r-Zod_AguGNW2mk0EtouhTuw
b-f7RXwcus_-EOsR0q5ctVjw,HAS_REVIEW,r-dogVaqGpQchnypfADFFYyw
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-QfkOkc2M2HKnb0F4hNtKtg
b-MgsOZpYSntKSCzNROiWgYQ,HAS_REVIEW,r-S6irpXO26PHUeXV8zLMZ4A
u-ZDAjNnzMh_k_NPxYA0AwiQ,RATE,b-nbf4o8gUP2y9JKFE2wBO2A
u-8Pfib70vxqJuaDQwFNL1tQ,RATE,b-P4zWgzYzy03D9LeDTpKuDg
u-EbxSw9f02Lg4teiC75X6rQ,RATE,b-xA6L2w_TlbxHubb1xeBE8w
Soft,MENU_ATTR_FOR,b-TAnzFr9NixvCbvUdJMWL5Q
Customer_Service,IS,Superb
u-jJZBOcorV8TQIZam4EUKQA,ORDER,Tikka_Masala
b-De8Z9rLZOmf-icp3gDxCZA,HAS_MENU,Dosa
u-JvOm8KVujosHlFLyv4mBgg,RATE,b-7xA6iSP0Ndn08tpBFQtUKA
u-3FKU31oWneVqlPFamYOfHQ,RATE,b-gA4bnK91phT5FTzG4ki3Dw
u-YqMpcRUA0OMw1WNLDGoj-A,RATE,b-eRZuxjnaMviiVyvhejwTBQ
Lamb_Vindaloo,IS,Good
Bad,MENU_ATTR_FOR,b-_X0M7EMx475KZSX9wAsmgg
u-A_DdEIFJv5W-owkam1PSvw,VISIT,b-W_9ophRRWO924hn1S-y2Hg
b-BxkVct02QHybp54ATZgkUQ,HAS_MENU,Biryani
u-Eo2CSgKfHbXIa0HfuCnoaQ,WRITE_REVIEW,r-1EMV2R5pDH1ibIKkqKp6fw
Service,IS,Good
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-7TdLchjol8kFQALyDVfmTA
u-hG0FxhGxIz5mv1ezaKcQiw,ORDER,Chicken_Curry
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_REVIEW,r-4dUsemIJ920qxJWQvuCDOw
Price,IS,Pricey
u-n707vJzYdIJ99k9rBHQ-kA,VISIT,b-bO_JX-lDo5D5JGZhK5Ly3A
u-YvzPq836pb0tuQUi6vyRFQ,ORDER,Rice
u-b6i_SOxMPsD06glfJOclpw,VISIT,b-XNL6PRXaQxyDO2yeBdy11w
u-aWW3OuhW1LM2HLqeyQQusA,VISIT,b-gA4bnK91phT5FTzG4ki3Dw
u-Eb6TPevViIzBy8ApjPtuqw,RATE,b-DxbdfvNYPCyiLJDDPJK3Tg
u-Q4W700OKMIR8wtj0V-CAjA,WRITE_REVIEW,r-pk6bZ3qZ3L9nTJ3enMPK5Q
u-ofc8Lsb67hV_EEZ0NxgNrg,RATE,b-qhKNZTtTT6GLnPzQny-v9Q
b-hubbaEcYPYEZu5Ziz6i0lw,HAS_REVIEW,r-GsHe3abEvW4qEgbWUXFA9Q
b-h-psPOmlY0mCOflb3S3rdQ,HAS_ASPECT,Service
u-hTNcQmysQFU7J4QiKDXG8Q,VISIT,b-gw0ZS5b5RP3Lzr1BoCbALg
u-ya8KfOxGRUlP7bOutxedqA,RATE,b-vCx6uieEF0W0mKFK4sT3Yg
u-YwaKGmRNnSa3R3N4Hf9jLw,ORDER,Spinach
Good,ASPECT_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
b-DJuQgsoj-qmU0i5iTAa4aA,HAS_REVIEW,r-Lg_TgapFeMztoFHvn46u0g
u-_m92RQLYvNeaCm1Uk81eeA,RATE,b-Eu-M3y8a5bIxIRXlCj9yHA
b-BxkVct02QHybp54ATZgkUQ,HAS_REVIEW,r-IFeVhKp2nbieU04FJ671Ww
u-kvSbYKO9Ir6gSgXNgWPDKA,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-fMcplBt_OQ7V-TQusZmTGw,WRITE_REVIEW,r-72yRXoKEZ3m96xcuCJGOqA
b-h-psPOmlY0mCOflb3S3rdQ,HAS_REVIEW,r-xIYiNHHe1ACIfHLgCMfdUQ
u-2wKnvn68eWybc7ID-7UQmQ,RATE,b-oVuZtlCFg_zF090Nhtp0Ow
u-iDKACypOoE2mIuzRJubLAA,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
b-oVuZtlCFg_zF090Nhtp0Ow,IS,Fun
b-BxkVct02QHybp54ATZgkUQ,IS,Perfect
u-gQC1yHLw8WYEWl2lhcTkdQ,WRITE_REVIEW,r-SOQ94nQIaO-Ik-wrMcu9uA
Achari_Chicken,IS,Good
u-rDdYOC8J1au2-fmV0cxOTQ,RATE,b-j4ytRzcmtU4cLMBrhY7jMA
u-0AnezUtzwmaeAYSMvDdLmg,RATE,b-P4zWgzYzy03D9LeDTpKuDg
Helpful,ASPECT_ATTR_FOR,b-0cf-w9PK5gLkBkitL3bdqw
b-V_jIfMz9Z7a5mthleRq0_w,HAS_REVIEW,r-VxMuGOYkRrd1ch9MUEg29w
Dessert,IS,Good
u-s4qr7ZsGq-5tjqNIuhZdlg,WRITE_REVIEW,r-Onn9dADAhaRKmQhlcsA8Ow
u--soqdQNpLjb1SzYlXnzKVw,WRITE_REVIEW,r-zNjFCXvyfDu31mhwvXG-Og
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-PrlnnZY5KAPT1wkbnRrqGg
u-BM6KnzoljE9t5qBrQjfdmQ,VISIT,b-scM6rLQqoz5dEIgwz_JFsg
b-TAnzFr9NixvCbvUdJMWL5Q,HAS_ASPECT,Food
u-14ryIRc7Rh4N_oHgbqpTFQ,RATE,b-P4h8kgy_48oE9vCHJc4BCQ
u-mRv0t_dmwWZzm0-gFBnRlA,WRITE_REVIEW,r-EFOKBmh4RQVDAQSFsFbbQA
u-e5Yz2QXmn5c08_R46GNjig,WRITE_REVIEW,r-jg3ZwjTShj9Q3Pn9EsFWiQ
u-sMhvlIPGLUlRA7QsWlqBOg,RECOMMEND,b-BxkVct02QHybp54ATZgkUQ
b-8PZGCtgG5MZKvz9i3B9gCA,HAS_REVIEW,r-MQbx_JP_BJgARlsdKotFig
u-eCwzPa9PFYOP5T6G87eXUw,ORDER,Kachoris
u-rK4I1CJLXCQSZIhigdJcnQ,RATE,b-vCx6uieEF0W0mKFK4sT3Yg
u-0V44Yx8pIOt_acaWixmW2Q,VISIT,b-geMa0_CtMOctkUhf_JXK9Q
u-snldDecrM7DsiBY_vEmGnQ,WRITE_REVIEW,r-u_fSYYba_RmwlpEwjdJ3LA
u-9NM0z6f9-zgUmkUMs1Xiig,WRITE_REVIEW,r-vPUU2C1lghMTdHLNRmIaIA
Bread,IS,Incredible
u-c1xQsb6ACFmXJHq8wWrB3Q,WRITE_REVIEW,r-8SmoloB_m1y5QPvoC_myIw
Crap,ASPECT_ATTR_FOR,b-DJuQgsoj-qmU0i5iTAa4aA
Excellent,ASPECT_ATTR_FOR,b-YywWkWX235ZurTWSLqNPog
Food,IS,Good
Price,IS,Reasonable
u-P41ptyME4S7rLnejVGJmUA,RATE,b-UaMq3DUhtkoZ5WCEQm2T9g
u-MppzipH-1g7jrN-WWDhYfQ,RATE,b-Dd1w7xR7Xs3bthwusgy33Q
Messy,MENU_ATTR_FOR,b-8PZGCtgG5MZKvz9i3B9gCA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-iHP2XEMGTYz7sWlbMf67bQ
Food,IS,Delicious
b-3wJ4kJsJhayyfJ30HsS04g,HAS_ASPECT,Food
u-jrpqhsciB08u4agiYuzADA,RATE,b-ZJ0gQp0fcnIDiZv0m9--Gg
u-idbqvka5fMTOjD68z4WRyQ,RATE,b-XvuUYiJYAAiNC4AmdbBZ8g
Paneer_Wrap,IS,Delicious
Staff,IS,Nice
u-cYrChYDCfkYafbDkSbLqtg,WRITE_REVIEW,r-zerZabI-xjJAbX5YhrbIdA
b-oX6y1Jm1jYLoWifmIrtaSQ,IS,Warm
u-u3yl03Gu-fW-BLRjn5iQog,RATE,b-qcqDjeirxvdgW5kQVkEwSA
b-f6T2YaTfGoSyQV-l4jzrjw,HAS_REVIEW,r-zf-npszbj_k9NSsnfFcSng
Good,MENU_ATTR_FOR,b-TAnzFr9NixvCbvUdJMWL5Q
u-D8EZh_bu2GRLDAS8vH7BeA,WRITE_REVIEW,r-Q8CaUBxeLxOcVUGsp4vgUQ
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_ASPECT,Price
u-Xd-3racucNVUv1_SVxfvgQ,WRITE_REVIEW,r-xPWiJW8qHpy_GoOEoRNoeg
Sauce,IS,Rich
u-Vzp9gtV2SgBZEOnckCAExg,RATE,b-ICUCAzUZFiWkYs7iCtNCQg
u-JrGR1x3CBzosylXxzq5Avw,ORDER,Biryani
u-jv6qVvgHckHSw-1uEudNdQ,RATE,b-LwXo16VrGPhhOWc_Wj7ifw
u-SNKItb2KLMr6D_I5HcCvIA,RATE,b-MMOEaEcq-bsg_RYWHSC4_g
u-93-9YVtwkn0b5k1VsyMiOg,WRITE_REVIEW,r-IRFK9KBcOeG_AOLtpua_xQ
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_REVIEW,r-UBaxD7M82XCn4l5ageoy6w
b-TAnzFr9NixvCbvUdJMWL5Q,HAS_REVIEW,r-nTu5PznZqqPRK0G489AfRA
Good,MENU_ATTR_FOR,b-35KvoWbA3kEsdckaWqG3OA
u-6YPfM_xcWZM4GjBvGvL8Mg,RATE,b-geMa0_CtMOctkUhf_JXK9Q
u-wJPUis4ZokJrn1p3BHp8bA,VISIT,b-UAXz2KC1aXpxzV-MLdXbmQ
u-eDKpiNOWoPqi3NFDn6QgEw,VISIT,b-_PKXarw3GjlbwbXhjdpUMA
u-MoFYvOoufOMyVTmUFAhRxQ,RATE,b-ZNdV9ytExuxPTXSN8i2xhw
Price,IS,Outrageous
u-renPzRDqMZpMaHiCD_e1_A,VISIT,b-LwXo16VrGPhhOWc_Wj7ifw
b-h-psPOmlY0mCOflb3S3rdQ,HAS_REVIEW,r-2WQbtiGdf_tP6t4zOWRpMw
Excellent,MENU_ATTR_FOR,b-sUGlSS0AF2xPYFEjvKJbSA
u-4L3W45S-ssdoKevuv5ykVw,VISIT,b-_PKXarw3GjlbwbXhjdpUMA
u-8tbneMQUZNvN6A5DnPPs_A,RATE,b-SxuD7iY8QO88PNbSdNmNKg
Service,IS,Attentive
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_MENU,Sauce
u-lMIm1Ye7BeVE21xqlImqEw,RATE,b-Q8uwArm4h8bhsqxw84Gd8w
u-jsPWBtGTB0_jm-IW0y1KWw,WRITE_REVIEW,r-9kI2Nv7bvLK3ZOvcxJ-tVw
Food,IS,Decent
b-SxuD7iY8QO88PNbSdNmNKg,HAS_REVIEW,r-bcRkIhVuL_xryPRLu2Karw
u-zfudndH6p8jBnHY0H2n95w,WRITE_REVIEW,r-IPycuOFmU9qali2DBnF7PA
u-Lyj3OLJOGkqnjq2ZApa1lg,WRITE_REVIEW,r-MkQRq92l_iPhNb9j1bs40g
Good,MENU_ATTR_FOR,b-0cf-w9PK5gLkBkitL3bdqw
Food,IS,Fresh
u-lMJh6j4Ve2WsD3jFrOb4mg,HAS_FRIEND,u-U5YQX_vMl_xQy8EQDqlNQQ
b-j9YFHVQqxM_qKHIc4nck-A,HAS_MENU,Chicken
u-kEM-MsG4x4qAN8OS103Ybw,WRITE_REVIEW,r-AsipdmKfmbStqXcV3ehpyA
Good,ASPECT_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
u-LOtvSPSXXJ1WyrbPCX5fSg,WRITE_REVIEW,r-sxULw4aOUqPn1LHzBlzpNw
u-JEl_9-vznwpcj0fKRXNc0g,VISIT,b-LZWXP-D4YPlzsFjVx6b9XA
b-7xA6iSP0Ndn08tpBFQtUKA,IS,Friendly
Perfect,MENU_ATTR_FOR,b-ZJ0gQp0fcnIDiZv0m9--Gg
u-fjja1SUrhPYRZFwAseYBvA,VISIT,b-f7RXwcus_-EOsR0q5ctVjw
b-8grTRpmD9JYRPWayoLxg0w,HAS_MENU,Naan
u-aQDCGlkWvLs4Sozfw-aaPw,WRITE_REVIEW,r-8BRbortyrwEUA0US3VLRUw
u-J5eK0nDfQPlD0VeihS40kA,WRITE_REVIEW,r-mUXrN0Rx8WanVRDM2AVBZw
b-0zTLMQOZhiCp9GFtegiFsw,HAS_REVIEW,r-UC-G3xM-O6ymXCPhjfZ19Q
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_REVIEW,r-Un3zMzE4dmjOY4LTE8Xjdg
Service,IS,Slow
u-uLEbum6dfeFm9jcpW73w1Q,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
u-1_cEjUy1_a2HUNp8_5oaGA,RATE,b-eRZuxjnaMviiVyvhejwTBQ
u-_t3BJzyGaqr9mcDazYiYAQ,RATE,b-8PZGCtgG5MZKvz9i3B9gCA
u-cia9AQpGC7wLGHMQOv_qoA,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-dP2ZTw39Vt9ErCXucG9h4Q,WRITE_REVIEW,r-tdJAmANJ92_I7WJ8V7zWIA
u-Zgy8qybNJfjWOI7mBI08Vg,VISIT,b-UAXz2KC1aXpxzV-MLdXbmQ
Food,IS,Good
u-Hh5ZtUanXTARKJ6Bwnj8RA,VISIT,b-gXLiBVCHIqoPEw2CaP3QmQ
b-gA4bnK91phT5FTzG4ki3Dw,HAS_MENU,Plain
Food,IS,Tasty
Excellent,MENU_ATTR_FOR,b-tIXpNWE6R1yadAThbSefHw
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_MENU,Rice
b-qcqDjeirxvdgW5kQVkEwSA,HAS_REVIEW,r-3OB036baG5Y5mfQTXrIPyQ
u-qIeZmo_GLrlsGSTdyo60cw,RATE,b-y4z0iQZWN4R2Fk8SiPQU5A
Service,IS,Excellent
b-vCx6uieEF0W0mKFK4sT3Yg,HAS_REVIEW,r-RHr4NU3wmtvnc0inn7-Hlg
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_MENU,Kheer
b-rYziPPEILDXJ_F5uKR--YQ,HAS_MENU,Batata_Vada
u-NLJT8SQ1f0YpxO4hFUPdrw,WRITE_REVIEW,r-hBVC_q_Ya6IwwOMGx86KqA
b-BxkVct02QHybp54ATZgkUQ,HAS_ASPECT,Service
Ready,ASPECT_ATTR_FOR,b-OZwMMnRncrp7_uC-N3vV1Q
Service,IS,Slow
Delicious,MENU_ATTR_FOR,b-_X0M7EMx475KZSX9wAsmgg
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_REVIEW,r-y_o-jvTFDjRQg9XPS6KpVA
Service,IS,Poor
Veg_Curry,IS,Mushy
u-cQrAV5NFK8vZ6qMiRLddVQ,WRITE_REVIEW,r-xXFSQocRnlXMaYJBQVjVxA
u-2U9yYe623iFuWICTIgDMQw,RATE,b-eRZuxjnaMviiVyvhejwTBQ
u-KOHvhD69T7rlnK7zKO2wmA,VISIT,b-y4z0iQZWN4R2Fk8SiPQU5A
b-oVuZtlCFg_zF090Nhtp0Ow,HAS_REVIEW,r-nT33SMDeKf5SqyBxnpxigQ
u-J-ZMQMjMhoJ6oTDZ_Y-MNw,WRITE_REVIEW,r-OUg2cClBwruDpQDtee-Lng
Service,IS,Slow
u-tP9KACkxXbz6XnF7Mks0fQ,RATE,b-Dd1w7xR7Xs3bthwusgy33Q
u--dEAguztpqPvzftWb_YNdA,RATE,b-mOsKIonnlHllP9gfbXdgnQ
Good,MENU_ATTR_FOR,b-p-J9iJgeHmPGk2jFAM0WnA
u-7qstyjVDSuQGNzpV0HDjbA,WRITE_REVIEW,r-ZOh7nPbrlBZDX6Y-uhQEtw
b-j9YFHVQqxM_qKHIc4nck-A,HAS_MENU,Chicken_Soup
u-9kO-feVTNdDRYIP_yM2o6g,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-U5-XcYzu0HD7bDMoTInlYw,VISIT,b-k9PfKE7KfztoMpOSx25UpA
u-i7QG1ixeuFwpemeLvmRKHA,WRITE_REVIEW,r-2nFNELPzGhFPCQquDsJwNw
u-K1awfEsNfisnN1pwdr9kCw,WRITE_REVIEW,r-pGV1w1B-JrWGC6riwQrwjA
u-_uyl_vUs7HEhuif8yBmLyQ,VISIT,b-P4h8kgy_48oE9vCHJc4BCQ
Fair,ASPECT_ATTR_FOR,b-7vgWonwfqRt9pxR1c00Ulw
Mutton,IS,Good
b-hubbaEcYPYEZu5Ziz6i0lw,HAS_REVIEW,r-1gXbDyGPBWrlfjkcUKzT4g
Staff,IS,Friendly
b-3frFidAcPVYAFB2RxxkIdA,LOCATED_IN,Pittsburgh-United_States
Food,IS,Delicious
b-De8Z9rLZOmf-icp3gDxCZA,HAS_ASPECT,Service
u-61PCm3Tm4KT_6baID2vSVg,WRITE_REVIEW,r-x5L931LV5P63MHxzZY1tdQ
u-tfcWQ_mKwgLkWu5pvpmsvg,RATE,b-BxkVct02QHybp54ATZgkUQ
u-QPZ3FoL4ZI2T3pNXxfo3Mg,RATE,b-y4z0iQZWN4R2Fk8SiPQU5A
b-MgsOZpYSntKSCzNROiWgYQ,HAS_REVIEW,r-67u6SSfBH4hcjBjibKkNyw
Food,IS,Excellent
u-uLMaD0ywxiM_79z2TmURpQ,VISIT,b-idrN6XWKErG6nKDsEMNbOQ
u-u-NbxbNdh7GZGnwxXUitYg,RATE,b-y4z0iQZWN4R2Fk8SiPQU5A
b-k9PfKE7KfztoMpOSx25UpA,HAS_REVIEW,r-q_gEFZeHvDcOkN_ud9YZVw
u-Kf10dTiGlcnyhj8DBoZn1A,WRITE_REVIEW,r-IgNo8Gfo3VI0DBubXzX6hg
u--DQisTwt2iGzKKfqy-NWHQ,RATE,b-3frFidAcPVYAFB2RxxkIdA
u-pwYV78zGwS3avyPiVaL6xg,RATE,b-COfzp0tze_F8N13zn40zzg
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_MENU,Tandoori_Grill
u-Jwq_ZeNiVDwre459Qu85Hg,VISIT,b-TAnzFr9NixvCbvUdJMWL5Q
Awesome,ASPECT_ATTR_FOR,b-YywWkWX235ZurTWSLqNPog
u-P6rpdRwuwC9cTgaNnU1JaA,RATE,b-TTCZkfxt0GW8YUzdVe0PrA
u-LFnU0NSnOMnKOhpFJRocnQ,ORDER,Goat_Biryani
Slow,ASPECT_ATTR_FOR,b-Q8uwArm4h8bhsqxw84Gd8w
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-0SQUnQtAYOpSquyCJZEwiQ
b-h-psPOmlY0mCOflb3S3rdQ,HAS_REVIEW,r-WII-K9s22MkHjmYqB24gnA
u-SfPABnVQF13kQHZRbOVY_g,VISIT,b-S4qUsi44l5D9BbUCkhwQEA
u-kQdS2dsK54XZlaasuEGn1Q,VISIT,b-sUGlSS0AF2xPYFEjvKJbSA
u-WfjyCcY0Xi-xFvziGuS1OQ,WRITE_REVIEW,r-YIZFqXaN1JHuRizYLrtfBQ
b-vCx6uieEF0W0mKFK4sT3Yg,HAS_REVIEW,r-TSnAgiMwZzn1CQObsq4PYA
Good,MENU_ATTR_FOR,b-V_jIfMz9Z7a5mthleRq0_w
b-0cf-w9PK5gLkBkitL3bdqw,HAS_REVIEW,r-6jjBMYVhG2tKHEWLwr8W6Q
u-oVLfMJMXgqZBe8sMXySYHA,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
u-BHjq3DNUe5WZ32bQkwjL8g,RATE,b-bO_JX-lDo5D5JGZhK5Ly3A
Service,IS,Slow
b-geMa0_CtMOctkUhf_JXK9Q,HAS_REVIEW,r-qBn5hQd3cEGtMBIw3agiLg
u-mnJvynzRIYptrjyKtEBiTA,RATE,b-DKqhCd3Vwl3CEo8vUHhLYg
u-awbUZngn1XiQUanQC7Yh-A,RATE,b-ZJ0gQp0fcnIDiZv0m9--Gg
Service,IS,Prompt
Well,ASPECT_ATTR_FOR,b-bO_JX-lDo5D5JGZhK5Ly3A
u-_VtgrnnPVIE3ahJ2R8RW6Q,VISIT,b-8PZGCtgG5MZKvz9i3B9gCA
u-6MQECuBxnrT7FXrzFUV6nA,VISIT,b-rYziPPEILDXJ_F5uKR--YQ
u-cNC1iVcgl5YHmOXTvN5zIw,RATE,b-hubbaEcYPYEZu5Ziz6i0lw
b-j4ytRzcmtU4cLMBrhY7jMA,HAS_MENU,Dosa
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-bx-FRApbyJjLjPDdf-e75A
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_MENU,Lassi
Fast,ASPECT_ATTR_FOR,b-NHDdAZJqS3cf_K6HYxoQ9w
u-kM8zMoCBfsBbsODEPEJpsQ,RATE,b-dg4EMyM1feTEWfLPSbunrg
u-sr9iPITF8oQGtwNOYNmyBQ,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
u-hrThx_nXKfdElLbpF-8V3g,WRITE_REVIEW,r-Gd6mzl4JIF6Iz_K6zVDe9w
u-pVIdSQrXiYEwK0GFbLM3Jw,WRITE_REVIEW,r-XnRfP5bjGKeBlnxpW5vbQg
u-ScNwktT62pUZ1lf_k2no2A,WRITE_REVIEW,r-gRmAHym70YrTHrfyavVrZA
u-hJYxiQ3hTg5j3l0HwezI9w,VISIT,b-DKqhCd3Vwl3CEo8vUHhLYg
Food,IS,Horrible
