id,user_id,name,gender,age,fans,review_count,average_stars,friends
307,u-s2Od8Ty8glS4jHyLNGHgDQ,Ah,female,25,7,109,3.74,
308,u-CT9bcSQrpVLzml-CPKvzVQ,Malinda,female,45,2,29,3.81,
309,u-tLb-WQFc2fHo5MgF4DwSVw,Norman,male,56,0,2,4.5,
310,u-IZQhRicDrPQ3RWuHRUMM0Q,Frank,male,35,2,66,3.52,
311,u-ebDyKTggFXO7YfJmWyswRA,M,female,45,0,6,2.33,
312,u-XFoGm5ayOBBJqqSuiRuiFw,David,male,1,1,50,3.46,
313,u-FPmxLtMPlYDyeIa2f3N4qg,Dianne,female,18,4,49,4.02,
314,u-VV2NvlUq71E6QQya8tRbtQ,morgan,female,35,0,2,3.0,
315,u-ezW02HA5b_tIBZxN76wXOA,Steven,male,45,1,55,3.7,
316,u-8vfbA76TY8lR_7femAPtVw,Michelle,female,25,1,11,3.85,u-Bsbumyr3Of8BauN2URK4bg
317,u-ZvmC522FAwxt8qT1jxqliw,George,male,25,11,267,2.68,
318,u-HVq7SYfZ4hpFFVsAU_Ub_Q,Nikki,female,1,8,86,3.92,u-jfaz1aQqnkbtzQfQyCE8IA
319,u-jfaz1aQqnkbtzQfQyCE8IA,JJ,female,1,50,243,4.23,
320,u-aa505KhNCu9961nbTNTZAA,Tuul,female,35,0,4,3.25,
321,u-uPBdIJW1GrqBZ851BE_OZA,Angela,female,25,2,33,3.17,
322,u-Brp-xpqt3rqzeYaKgRNs1w,Marianela,female,56,0,9,4.64,
323,u-TB9ibgXVrq1B7-fajbsu8g,Giannabrie,female,56,39,416,3.58,
324,u-IQ3L56nvquTVJUB2xArJ_Q,E,female,56,0,2,5.0,
325,u-PvjiauDPX2IPz7ybrrFRFQ,J,female,45,0,1,4.0,
326,u-FoVZlbbz0e19YiOR8DCYLA,Susan,female,45,33,851,3.45,
327,u-JiRZzPhGTbcnzTpu-BsyEw,Sam,male,45,8,187,3.57,
328,u-3sY-Wj7CKDb9YjQm7LG5Ew,Sarah,female,25,25,379,3.65,
329,u-I2abmPzZK7pGDYD3LmNMkw,Andy,male,18,0,2,3.0,
330,u-nl5E0QN0oPLiGDGu_GbG4w,Jane,female,25,0,14,4.6,
331,u-c5BgNtehrBsJ45AAAJ67Gw,Simar,female,35,1,12,3.92,
332,u-xuZRkrpwxcnA4WnFIhmUGQ,Lissa,female,35,0,2,3.0,
333,u-_m92RQLYvNeaCm1Uk81eeA,Cara,female,35,0,6,4.17,
334,u-iqtM2OO8Ck6fAxcJ9jTgng,Shaminda,female,25,0,70,3.42,
335,u-8b8tlDCc2HE9G7rLEMF2lg,Long,male,35,1,48,3.53,
336,u-pMefTWo6gMdx8WhYSA2u3w,Bernie,female,45,59,1132,3.41,
337,u-1YZ-yIsbZVZ267ZLFT3s9w,A,female,35,0,8,2.5,
338,u-6ZCWi1OxWhooJkcrRnDs1w,Daryoosh,male,45,0,1,5.0,
339,u-zSl68XFwisQyr_TDXQj3ow,SandyMj,female,25,11,108,3.53,
340,u-_-dxjQHV1ubJ2CIvmQrHSg,Marty,male,56,0,17,4.0,
341,u-5xGEBRzywWVkG0IjWepqgQ,Fahad,male,18,3,23,4.03,
342,u-PzkA5dSmgKKtin7UZIGwsw,Zohaib,female,18,1,42,5.0,
343,u-fQNL5QkjjTSGmxJAC3xQmA,Andrea,female,56,0,13,4.5,
344,u-r8ifFR-vEmD-h9LdrR22Uw,Mehvish,female,45,8,147,3.41,
345,u-x3fvqMGdjCqhi-6UwOYbvQ,Shaji,female,45,4,32,4.15,
346,u-5zosNWWAHQrcWzsf-DIVXQ,Hirb,female,35,0,6,4.43,
347,u-uLEbum6dfeFm9jcpW73w1Q,Ayah,female,35,7,71,3.67,
348,u-9M9pCbQFCzFXltkEdGgqxw,Shabbir,male,35,4,210,4.23,
349,u-Y5jM9E19wy_x-Pxvs_eFhw,Charandeep,female,56,4,61,3.73,
350,u-45stHCps45t-AiIYo7kojg,Black,female,25,0,24,3.63,
351,u-NPPnwMFQjv80vV2mQr8tdg,Hungry,female,18,0,174,3.52,
352,u-wFc88erJk878O6SqJ1veAg,Jenn,female,45,1,41,4.19,
353,u-SRhUZfTNf_qis3x-1dSWnQ,Ibu,female,35,0,3,2.6,
354,u-HINrShGfauoae41fS8Y2hQ,Umairah,female,1,0,7,3.14,
355,u-oVLfMJMXgqZBe8sMXySYHA,Jawed,male,18,0,3,1.67,
356,u-XzjwALtc1m298JddEyiZWQ,Matthew,male,35,0,5,4.0,
357,u-3Fmj7MfGfsUUK1kTWCSL_g,Matthew,male,56,6,42,3.76,
358,u-B0Xxo-DtDejGVHQccS1iiA,Raina,female,45,10,157,3.31,
359,u-SRA86Xyf9fbOAhICWttMLQ,Eva,female,45,5,141,3.56,
360,u-LWu1oEhz4jhiV1o5K4amKA,'Hiraa,female,18,0,2,2.0,
361,u-8FYeHPf7b-itXR5zJqgjCw,Soubia,female,35,0,1,4.0,
362,u-e2RzU7qcX4bSo7lzlkPfog,Omar,male,18,0,16,3.35,
363,u-p9GBbKZXRk4Pici-quDB0A,Diana,female,56,1,43,3.3,
364,u-neiVdmFhXKTJhpnZzgLHPA,Sarra,female,45,0,13,3.46,
365,u-vsqpRyTbfNeAooBY_kecdw,Mahera,female,18,0,2,1.0,
366,u-qB6k6ubk1B6SkJYOWbdhSw,Sarita,female,56,0,5,3.6,
367,u-P8oZSufLPksOc7KoKGb1Vw,Chiqui,male,35,6,66,3.45,
368,u--1aYNZASC1lkA09LJtfNAA,Savio,female,35,0,15,3.76,
369,u-9tY4wJuJ5_HFW2CwfNoIIQ,H,female,56,3,41,3.61,
370,u-gDnR2a2N1vNNSEx1GgwtHA,Zhengchong,female,35,3,49,3.35,
371,u-oBzdBXQ5At99yK6kiIrjWA,Denise,female,18,0,46,4.59,
372,u-PLpm8j6lmu1tMhTR24O_pg,Ajay,male,1,0,16,3.59,
373,u-npdzLLzPtB9FIUXlfpeUCQ,NY,female,45,1,52,2.69,
374,u-rVsu1V6P7pJom8eJbE9tow,Ruby,female,35,0,51,3.06,u-BpNAPKjA2O6rTu5APobHjQ
375,u-RypxyWecy2gbECH3-yU4eA,Nam,male,1,5,104,3.71,
376,u-ByQUXmVgJW6jNOzPgweW4g,Sam,male,45,0,1,1.0,u-jnB_saJqNfOmVoCWquhAzg
377,u-6n54T9Gr-wleIdzdN1QIxw,Aaisha,male,18,0,2,4.5,
378,u-Erw46-4d-QIzmj1ULQE0YA,David,male,45,23,230,3.98,
379,u-9fgBA8JsS1RZTCShEGj-xg,V,female,56,0,9,4.56,
380,u-SUyFqtj7G2hXLVKlRjvgCw,Ben,male,25,1,43,3.09,
381,u-wXgrBZo17Ku26EhsseCvyw,Priya,female,25,0,7,1.44,
382,u-1R_hou5lgjLWsZmYHOSCnQ,Kunal,female,35,0,1,1.0,
383,u-WxnV04J-4oIh_JzbPSCplg,Filbert,female,45,0,4,2.0,
384,u-8vByLahzAsULpdXqF3wQPA,Sajeethan,female,35,0,4,1.25,
385,u-gUlG-5PuBegHXQpk3E-pwA,Verinder,female,1,0,2,3.0,
386,u-mkG5CBX5zbvKLOhHBaaYFg,Ranger,female,25,0,5,4.2,u-HdUpeg9oYzvzHIgeJuM2uQ
387,u-It-sLq9NQMIl9tqdY31Tyg,Princess,female,1,0,6,2.5,
388,u-UFl-AzsPSBvXj5XV682mEg,Sarah,female,18,0,1,1.0,u-0uVAseVd1TgEGE2MY4C7Kg
389,u-43gQxtscCBxJGcYfnBIPuw,Mohit,female,56,0,1,2.0,
390,u-aw1Qv3h6DkkaFka3xy-lWw,Zeynep,female,45,0,8,2.13,
391,u-lxLvaKzRcN-7gtxyywgRbA,Hina,female,45,29,462,3.64,
392,u-XkCwqx1moKGJFYNozHLUiw,Danielle,female,35,0,1,1.0,
393,u-ktrb5N_Ue8Ffmu_36dhTog,Leon,male,1,0,5,2.8,
394,u-SNEQ38uURxKjkBDheJ5zYw,Rita,female,45,0,4,3.0,
395,u-OqdJYU9BZ8bxOtuzX96IAw,Aditi,female,56,0,49,3.96,
396,u-jYDa14HsvZnY0C3pulotYA,Bibhuti,female,1,0,18,3.89,
397,u-j6YHy5kkqMy2yG-z6E6CqQ,Uday,male,45,0,1,1.0,
398,u-jlMfpKtkqXn_cLgylIrMeA,Rohit,female,56,0,6,2.0,
399,u-Ev5Ggic5S85xKgD4rglyWw,Kartik,female,35,0,48,3.9,
400,u-oif4M6LGAnXulFQVI6PH3A,Jane,female,18,0,3,1.0,
401,u-elLLVX0sGDlRrJsKJSDb3A,Shane,male,35,0,9,4.67,
402,u-Xx54oACO47neDL0vVMNNIQ,Mohana,female,35,0,4,5.0,
403,u-MavSq5J2vsW5qoteLa0DFg,Prads,female,1,0,4,2.75,
404,u-MW2pHbbkYIh92CWfpi6q1g,Sridhar,female,56,0,9,3.9,
405,u-x5WjZ3PkPbG6X4LFueFFiQ,J,female,45,0,5,5.0,
406,u-H3KluKXf1mp3etCToCJhqg,Mike,male,1,15,450,4.43,
407,u-koN3P_Emyd0wba8fHW3y5Q,beth,female,35,0,14,4.44,
408,u-tLD-WMe6PHmb81IeP1deWA,Sreedevi,male,45,0,1,5.0,
409,u-fOM--lHTt5ZIe0KivRHH6A,Jai Kiran,male,35,0,1,4.0,
410,u-NwQKDekLl0ttb7KuBZdUlw,Chris,male,35,0,91,2.96,
411,u-pAungxFZuZH5zd6SoD6RNg,Brita,female,56,0,49,3.43,
412,u-Hf0J8ocx_-N9jvqYEAQrsg,Bhairy,female,25,0,4,3.25,
413,u-GCIFapvuzWYMJunSjA5b_Q,L,female,45,0,22,4.77,
414,u-nV-0o4NVrcOtIY4w_t32LA,Bhaskar,male,45,0,1,1.0,
415,u-3veFPGLWvvEgzD2ut7rFFA,Jim,male,45,0,26,4.11,
416,u-_4YSlCbm-WHGbmut-FCeuw,Rod,male,35,0,3,3.33,
417,u-GxaSl-OEmnmTZ5AxC5S8Tg,Reddy,female,25,0,2,5.0,
418,u-Rc_53_nG895CxygTRRuDmw,N,female,35,0,8,2.18,
419,u-H9Tx30KywPKp9E--NqnBdg,Ravindra,female,25,0,1,5.0,
420,u-buuYBnht4326LLPzJjnAyw,April,female,45,0,2,1.0,
421,u-rvRpfdMe-mPEKDHcaxRu2g,Hungry,female,25,0,37,4.0,
422,u-lale6wOwUvQE15413NKUaw,Mansi,male,35,0,16,2.76,
423,u-_pjGXXo-g41vhDIIyjy7Fg,Michellin,female,35,0,41,3.6,
424,u-GCnB1Qs2wNur4B3_ih-1Iw,Thulasi,female,25,0,16,4.63,
425,u-PzjAqkfNN9olT1I7-EGZbA,Rabia,female,35,0,3,5.0,
426,u-aypH7RlO7B0mXngTXXhFNA,Pavan,female,18,0,2,4.5,
427,u-i_FXWLldE2DKgvE8dXwp2A,Anjana,female,35,0,12,3.75,
428,u-Icl6FPyBNFm6VREuL32XEA,Akshaya,male,45,10,77,3.94,
429,u-9TC7-M_iaH9Xg4c4CjhetA,Jennifer,female,35,5,242,3.99,
430,u-QGop4dOKhnBZ-LHhc5yqPA,Prabhu,female,25,0,5,3.4,
431,u-m35ODBrr76JYr20nxoMg_w,The,female,45,16,584,2.74,
432,u-mVvYiiWhZoVVhH_-Y-H85g,Brandi,female,35,0,36,3.5,
433,u-4oTUo9_a4pxKstYc6aV8FA,Sujith,female,35,0,24,3.14,
434,u-TB-Uy3latKcMg2TrVhcvJQ,Tony,male,35,0,13,1.0,
435,u-6gQIyHGFww47hQvd83_mBQ,Deepika,female,45,0,7,3.71,
436,u-PcbsVShGWMQ0vi-SAHtrQw,Raghu,female,25,0,7,4.0,
437,u-KNE0o7pq_GEvog0tNr7-qA,Pete,male,35,3,35,4.31,
438,u-1dWKT_QG9yvMVBuoDGhavQ,James,male,45,0,8,3.55,
439,u-RWLGf8awicP4AUtUj9760g,Joseph,male,35,0,9,1.56,
440,u-XMzGoWjs1-O3747rKLDdDg,にしー,female,25,0,3,3.0,
441,u-P6rpdRwuwC9cTgaNnU1JaA,Taerra,female,25,10,129,4.19,
442,u-DxphAmMcFnCXq5hW4tRnuA,Zafina,female,35,0,4,3.5,
443,u-mK_kHEUabQJW5oOJwdOvmQ,Jacob,male,45,0,4,5.0,
444,u-xYH2WNVI7qc8RwBKJYh2Pg,Seshini,male,56,0,2,3.0,
445,u-sfzUgKqNupckAeDywfdedA,Helen,female,35,0,9,4.67,
446,u-b995vw7UKtFXdtI_ZmlzMQ,LA,female,35,1,60,3.64,
447,u-1mM1SMzqdHxucYUIUFisNw,Mika,male,18,0,25,3.6,
448,u-pDAkN1bGqHjpyXy-l0CoAg,Carol,female,45,0,1,5.0,
449,u-HdfsPpF9UVsGUrsgp6jYpw,David,male,18,0,14,2.21,
450,u-x5c57CXCNqqENGy9LAdGnA,Robyn,female,56,1,92,2.93,
451,u-W2mSXNvEt2xtuFZaGKFEww,Gautam,male,1,0,12,3.93,
452,u-VbB0_jzI_DrnPY4DuROVkQ,Bruce,male,35,4,260,3.2,
453,u-e4kh1V40FNlfsvMrqRvKdw,Jenn,female,1,0,6,4.67,
454,u-7ly3al1MaAOoUXUo2w9gIw,Maria,female,18,0,2,3.5,
455,u-wgkjjTkyLPXBq_JW3N-Zkw,Kristi,female,18,6,231,3.89,
456,u-WWhhLPW1_qdyZQsUqttfwQ,Daniel,male,25,0,10,2.8,
457,u-il4pARn-6muHdOneCf-4BA,Rajanandhini,male,45,0,26,3.27,
458,u-x_bHnIh87kEXYLh0T8u-aw,Utsav,female,56,1,37,3.68,
459,u-tjTrsF-CpDnTcclX-3sCTw,Al,male,35,44,859,3.19,
460,u-_LpeXjhiuMUvRo5QZtc90A,Santie,female,56,0,4,4.75,u-tjTrsF-CpDnTcclX-3sCTw
461,u-tRmW0n2d_Q4c_TXqfUSINA,Ed,male,35,7,290,3.55,
462,u-ON_4MwqybgZx3cq4ZoNlXQ,Kent,male,56,0,4,3.75,
463,u-QozLnf7sjzQ0IRzEAsepKQ,Karen,female,25,3,60,3.29,
464,u-qOdmye8UQdqloVNE059PkQ,Robin,male,35,10,295,3.53,
465,u-Kf10dTiGlcnyhj8DBoZn1A,Nav,female,1,5,146,3.32,u-Q9mA60HnY87C1TW5kjAZ6Q
466,u-KpAsepiCArojuvCOt3Psvg,Andrew,male,35,0,5,2.6,
467,u-cPkxd2kmynEMTvLzEoGCvA,Alison,female,18,1,15,3.95,
468,u-TRBCyBaHTwWim71gizj2VQ,Christina,female,56,0,7,4.14,
469,u-1JWELY2_qH34RiIU39W3fg,Darby,female,56,0,4,4.75,
470,u-Scrk0HIe3GClR57Bq-Ud4A,Laura,female,35,1,8,3.75,
471,u-qCYSdhsOzHBKT-V72BiYNA,Suor,female,18,32,637,3.77,
472,u-cXQyz5jyV0ANMxMY9QILJA,Lisa,female,35,0,1,1.0,
473,u-6BvOG5QZswX4l0IbicFFIQ,Shon,male,18,1,14,4.6,
474,u-Z2dm8tS48n2jM8adDiLwiA,Annett,female,45,0,40,3.7,
475,u-UHHraFRu5NKvZqIHp2O02w,Robin,male,45,2,209,4.0,
476,u-LyjEBN-9r5BLStzwBgIfXg,ChristianChristopher,female,35,0,50,3.74,
477,u-Ai_edjBlEUalvELH00ADqQ,Mark,male,25,0,11,4.45,
478,u-avDs3nH7aOJWLevEJqX4Qw,JP,female,56,1,24,3.96,
479,u-S2pt8jKF_SKXAOeB8ESdXA,Maria,female,45,1,37,3.79,
480,u-Ug5HkPvMuvIMN8CSGPG30w,Ann,female,45,0,16,3.58,
481,u-8BJ4VEi11-XN8a-rqjo3Qg,Saul,male,1,0,8,4.0,
482,u-Nx4R_BdL5nspyQOgG3VwUQ,Warren,male,25,0,67,3.96,
483,u-mIDzFVnP2QnAh6ReQ9Imfg,Philip,male,1,0,23,2.87,
484,u-PPSljqrvJ1AuIp4mi12qAg,Kristine,female,25,0,1,5.0,
485,u-D3fOi-5w4intrUTWXzIQew,Moses,male,56,35,610,3.89,
486,u-eIs903qIpxuYvKM2Kmas-A,Dione,female,25,12,93,4.26,
487,u-F85Fe16McFDJFK0vnLy7Iw,Blake,male,56,5,320,4.14,
488,u-vuwSLU49A-NgW9S5uAvJxw,702,female,35,1,59,2.91,
489,u-Hiz0uGK0JB-xdAuTjrDIlg,Austine,female,25,1,8,4.75,
490,u-qnGoa8IzV16nV93NOvXhIA,Gil,male,18,1,16,4.0,
491,u-Rx-lnDQMrVgqnI0Pcb2Q5w,Alvaro,male,45,2,31,4.34,
492,u-wZ_Re2rPJ6vQAOkV2TqLmA,Melissa,female,45,0,16,4.65,
493,u-WuvSmp8UhNrPUFnB5gm-kg,David,male,18,0,39,3.6,
494,u-ylku-3TJU62S1mnKlxDDtA,Omar,male,45,1,13,4.71,
495,u-l9zbub5CchE3fCOPMz34Cw,Theresa,female,25,0,39,3.79,
496,u-pXZu2slCZS3BbFyG_UCG5Q,Alyssa,female,45,1,22,3.38,
497,u-pMsdsACQEp24fnpE3bur9A,Jillian,female,18,0,6,4.33,
498,u-FuDerME3t0XjuaPTrNfW_g,Janice,female,35,0,7,4.6,
499,u-jJCPbzLsomuw--fsWRJKVA,Priyanka,female,45,0,2,5.0,
500,u-p8CJMoVYzYMz9JkHomErAg,Manuel,male,35,0,3,5.0,
501,u-4T0cBpmbAaMJu5d5WNuQtg,Cynthia,female,35,0,12,4.15,
502,u-4V6vZgVCfEfYwXFK3tnTQQ,Jamie,female,56,4,153,4.27,
503,u--RA9NLalwmRTOX_8UMHnVQ,Lotus,female,56,11,93,4.17,
504,u-K3hhXg0HMZV2S2oySuvHfg,Charleston,female,35,0,2,5.0,
505,u-BynpqTILMY4OLLG9PgrKzQ,mike,female,56,1,98,2.5,
506,u-gtuRablOmw5O08QoKbn0fQ,Dustin,male,45,29,463,4.18,
507,u-snMnFg2KebIxkhcVHJ8r-w,Rudy,male,45,0,29,4.84,
508,u-70y3kxLziMsg8XyrVzwktQ,Ricardo,male,25,0,10,4.09,
509,u-9W8yd-mOS3dPGrpY_ryAng,John,male,25,0,2,3.0,
510,u-Y-sW-k-vT3jXCfYoOZLt5w,April,female,35,2,17,3.53,
511,u-UCG-PGg-rI8DdxbO9-SDyA,Darren,male,35,17,15,2.31,
512,u-ehAvwDt4Fpsz9KPordu5lA,Chris,male,45,3,186,3.88,
513,u-yotSLy34qVfBbMzU-goVWQ,Dena,female,25,0,22,4.32,
514,u-OWwO6rlPLSINNYA4RNCToA,Kailey,female,45,1,16,4.0,
515,u-4XumCjcCk9sHVfXXTsHzcw,Anthony,male,56,0,5,4.17,
516,u-JtAoso0Ze87DWqnmI5qorA,Troi,female,45,20,89,3.61,
517,u-NpzLHUDwsVnciPdialPolg,Hello,female,25,0,5,2.8,
518,u-e0KcqeKhCnwL1UZRGLv6_Q,Joseph,male,1,0,8,3.8,
519,u-PKEzKWv_FktMm2mGPjwd0Q,Norm,female,56,319,2570,3.75,
520,u-NTWjKabDCS5KBryITdV72A,Harout,female,45,0,14,3.57,
521,u-bpgbVPJcG-wQ4cNBcPPIxw,Monica,female,35,227,1113,4.11,
522,u-fH1TpgVyMuQcColrknmbZA,Rebecca,female,1,0,32,3.24,
523,u-nie-JYFTdUp04tlH527SDQ,Ren,female,25,1,76,3.21,
524,u-q6eks8g-8ve1AXMh1MTKJA,J A,female,18,3,100,3.23,
525,u-79uQM6mAgJJcmYRtMO_u1Q,Jeff,male,45,5,175,2.87,
526,u-SzcrUoOdo5LSy98sIgj0lA,Kent,male,18,0,3,3.33,
527,u-gCp21sfvL6HnQOvapeV7sw,Frank,male,45,4,118,3.56,
528,u-KFQJvl2ZfGZP44QuKr-0mQ,Hannah,female,35,0,17,4.0,
529,u-XzTkP0BJfEGwXpBssyrb6A,Shakti,female,56,0,3,1.33,
530,u-DFgGYfDFY1RxiWjxgV85lA,Aparna,female,18,1,8,3.5,
531,u-4pCvRmbz0jHoeo4kPisdCg,Sunil,male,35,0,5,3.17,
532,u-TwErSmI2nOF0UqXZ2tUDfQ,MyOne,female,18,0,19,3.19,
533,u-TZPd84Z7ATl5DqvTVJxDFw,Ritesh,female,45,1,9,2.27,
534,u-WcLp2MB0EloBPPEc5RDUAw,Indian,female,45,0,9,3.5,
535,u-OVFFbN9ij5wFL3UQLhT3pA,Deb,female,35,0,2,1.0,
536,u-JHCs-fyEMnKjWQkQvRSORQ,Ali,male,35,0,33,3.24,
537,u-7jw2VAbnGkr0GF6evuvViQ,Alon,male,35,1,151,3.54,
538,u-zHU5uBo_UMGao4wwwiTOfA,Miriam,female,35,0,5,5.0,
539,u-4W-ZU-E82HWWUNNk9tfN6g,A,female,25,3,164,3.56,
540,u-2mKI7s51PD-W5t8CrCRjNA,Kevin,male,18,2,63,4.48,
541,u-uPOZ5uwXHWhCsDrfz7HjiQ,Hassan,male,45,0,3,3.0,
542,u-nHGQi6dMdk_ka1vlIWvlSQ,Nazia,male,56,0,27,1.69,
543,u-JW2WD8O8hRf98BahFtXUYA,Nakib,female,56,0,4,4.0,
544,u-_NT4K3xZNt8qa_SXGVOXmg,Trudeau,female,18,3,42,3.02,
545,u-3WeQUfzOZxZR71NnTWKMEg,Khyati,female,1,0,26,3.48,
546,u-1V00Z3TiaNL2d3HL8EfoJQ,S,female,1,0,8,3.0,
547,u-CBuI6Qc9YBNBqcP96wXs9g,M Dilawar,male,18,0,19,3.14,
548,u-RTtYDV2WaTJy9Ccl3WxXKw,Asma,female,25,0,2,5.0,
549,u-R53BsPalQFweaQWQGZUjSw,Affy,female,18,0,6,5.0,
550,u-uTu74kG-S_54TpMNtBC04w,Tanveer,male,35,3,188,3.14,
551,u-mJBRmYWEs12js_wp1aOSHg,Bashir,male,45,0,2,4.5,
552,u-Kw1o8Ug5-aX7g_188bNj-Q,Mr,female,45,0,1,5.0,
553,u--Pa4gci1ZPRf8cdBXtblhQ,Ayesha,female,35,0,2,3.0,
554,u-sn2p_WGpxu_cKUa8nEolgw,Jehan,male,45,0,44,3.63,u-sMhvlIPGLUlRA7QsWlqBOg
555,u-Z88bPsKvyGSuXddNT06Ujg,Syeda,female,35,0,1,4.0,
556,u--s1vboE3TrHcieEsKh0kJQ,T Money,male,35,2,177,4.12,
557,u-q716IhjaNjACpgVb0kq7kg,Teresa,female,35,0,3,5.0,
558,u-tM35Wboo2VuVfcjIxOrnOg,Abdur,female,56,0,7,5.0,
559,u-Dk4fcOTwZo8hVLyvtQVu3Q,Annam,female,35,1,12,3.67,
560,u-jbGyX_1V9ltMMM9uDr2Cyg,A,female,18,0,2,5.0,
561,u-JQ2ocd32iJh-VuXTywADyA,Khatera,female,35,0,6,4.43,
562,u-ofc8Lsb67hV_EEZ0NxgNrg,Abby,female,56,0,27,1.29,
563,u-I7Mn4EhLn_985vObzRcDEA,Atif,male,18,0,8,5.0,
564,u-lqRu3dQ2O3ghlFTrq54sYQ,Zara,female,35,0,17,3.35,
565,u-g_Q_ZaZpIOdlTcceyNsqRg,Barry,male,1,0,45,4.3,
566,u-BdGKpSyEOAP1-ajNmArEHA,Anne-Marie,female,18,0,6,5.0,
567,u-_rYShsPBRNazgT80miZE_Q,Sara,female,18,0,2,5.0,
568,u-Igme2ZlmTqQeNoVPFhXJFQ,Aira,female,18,0,44,4.1,
569,u-tl5P15-Q1wdGcZYQWEr3_Q,Meg,female,45,1,2,3.33,
570,u-Uhe5eNNOrnmcvesspLnBDA,Joe,male,35,2,83,3.61,
571,u-m0_W4iHkNZddR0msFtXI4w,Winncie,female,25,1,47,3.73,
572,u-YsTFQ_cJOTM0QALXuNF_BQ,John,male,35,0,3,1.67,
573,u-wffnrXJoLppOlvNOZKU70A,Tamara,female,25,39,295,3.98,
574,u-777laEOK7uWz46In7SHXpg,Liem,male,45,0,6,4.5,
575,u-g-y4Me4bqDz8jwFzX_e17w,Norine,female,18,66,477,3.6,u-FcufsSaz59BJtNv3ibL10A
576,u-jOxTWEayNgaYcoREH68Urw,Becca,female,25,0,17,3.94,
577,u-UciQosDMxu03un88j-F3pg,Laszlo,female,35,0,1,2.0,
578,u-SS3pK8z82S-SNHryfppwOA,George,male,35,1,41,2.26,
579,u-oTXacfmCLz9mev6KORIfEQ,Anna,female,35,7,183,4.47,
580,u-3aGRbM1U4iABY7CLsMOxFQ,Hayden,male,18,0,5,4.0,
581,u-k4xzJyW2FPMvy4TMUs4D0Q,Jeff,male,56,6,81,3.3,
582,u-nQdeDxykYTI-0YDfmel3JA,Amanda,female,56,0,7,3.86,
583,u-LF8CqQMpHcKyJffiNtKhcg,Chris,male,18,0,5,4.6,
584,u-2tF1eMovjhpg2jAI5os6pA,Chris,male,35,0,14,4.43,
585,u-FHT3KO3LL0aDhxUq5fVVIQ,Ayesha,female,25,0,11,3.82,
586,u-TXrEUj-CoARWZce2QHnTHQ,Tom,male,45,0,10,3.0,
587,u-badqE935Y9A1_lSNVrE4lw,Marty,male,18,0,41,3.86,
588,u-5KiaWFhJMTOEo7BsJSbkoQ,Lindsay,female,1,0,4,5.0,
589,u-eTCLgp-llNjaSW75sFqBmQ,Abla,female,45,0,7,3.0,
590,u-CFB9glegliFCT7dJxdLNsA,Jawad,male,35,12,108,4.49,
591,u-MOeET0bwZQ_WGUWQN7kavw,Meghan,female,45,0,24,3.96,
592,u-puMWOwZTa1A2B9oMRFl7KQ,Jason,male,18,4,51,3.74,
593,u-1oPcONupOFfYwIjxnF9HvQ,Khalda,female,35,0,1,5.0,
594,u-plOnLo8TTsLSs9jB8LxGzA,Thuy-Van Lisa,female,35,0,11,3.82,
595,u-U5-XcYzu0HD7bDMoTInlYw,Trevor,male,56,1,18,3.47,
596,u-w76bION8x6C2p1EYWx0O6A,J,female,56,0,38,4.11,
597,u-WdRJAIUZ8kcdYjq4krUyoA,Karl,male,35,6,120,3.6,
598,u-fDmP5doogI3DVSMky1ONSw,James,male,18,0,4,4.0,
599,u-3zdB0SSrXIDIgsrOmhdUtQ,Fatema,female,25,28,214,4.31,
600,u-AVPIsBnCxr-tQ4V5799pkQ,R,female,56,1,65,3.1,
601,u-kLm3B6LeboEZWX_4otpILA,Izzat,female,45,30,1641,3.65,
602,u-c8qFkI_VusWo0xZvkjfBWQ,matthew,female,35,21,366,3.83,
603,u-r98FaAOAoJDCPp384XpcYA,Jenn,female,35,17,152,4.24,
604,u-tGx9-4LpdahotPuNuVfNVQ,r.,female,25,2,149,3.45,
605,u-yzfE1NLzzlkcM_yrRZHyzg,Jared,male,18,0,55,1.98,
606,u-MbBhClrXyu8-Mk5wW5y8tg,Keith,male,35,31,565,3.36,
607,u-1Ezjju1mwsQRoVQlsiIq-Q,Smriti,female,25,21,325,4.03,
608,u-xgPwcF_TQ_emrZDr_6SfwQ,Stan,male,56,0,32,3.42,
609,u-7quhEJUhx4K3TTqJTj6Q3g,Andre,male,45,9,157,3.75,
610,u-urSKn10Gvgm8FfJM1d-Mlw,Dianne,female,56,2,226,3.69,
611,u-BoUGdFkiU6EVsHGSvt-Uwg,Jenn,female,18,14,89,3.99,
612,u-mLBxnh2Hk5MN1ohn30iKug,Sanjiv,male,18,1,61,3.56,
613,u-ybJkYYEBvFGVb-or4i9_oA,Rebecca,female,35,98,2445,3.65,
614,u-oF8Efb3fBrwWZvmsl6e-pw,Jack,male,35,8,108,3.49,
615,u--DQisTwt2iGzKKfqy-NWHQ,Brian,male,56,1,11,4.55,
616,u-KN1MNPLVPUGsfaOssJQggg,Amsul,female,18,2,60,3.77,
617,u-s9m1lSJyedtZRJSuQBE5HA,miss,female,18,7,51,3.94,
618,u-tWERpFdgD0aveUbV24p85A,Laura,female,35,4,45,3.82,
619,u-2ZZNOoMQ7WFvFoxDUFw1wg,Ryan,male,1,18,325,3.87,
620,u-JEszsIpnQ2prCwWx7WuYWQ,Sarah,female,45,0,10,3.6,
