user_id,menus
u-_4YSlCbm-WHGbmut-FCeuw,
u-_5e8UDi5s5I9AS9DVB5JgQ,
u-_BDrQY74qa1bEoWnjSjrLQ,goat|samosa
u-_BDs1WWWNgJ6TZBxSB4N_A,paneer
u-_DaFdmq0gtXf1spn1qC_1Q,
u-_Do_FsaqTv8N1p7DdGH1wA,biryani
u-_GAXUElhkgoSsyCVWGMVmQ,
u-_HbMOgD3fXGDkUs0ZPyVzQ,
u-_LpeXjhiuMUvRo5QZtc90A,paneer|naan|butter chicken
u-_M1x55f8MEAIL8_Luon97Q,Samosa|cauliflower
u-_MkZoRNKeJ9pAk8tOMSddA,mango margarita
u-_MlqwOD_vp1SOECFKvRy2Q,chicken tikka masala
u-_NT4K3xZNt8qa_SXGVOXmg,naan
u-_O6Q4ScLO4-FVieEzCibXA,bread
u-_OkEXLN_5T9cMc3UFrLT9A,
u-_Op00-3BG3sNPkB564kXQg,dinner|chicken|naan
u-_PuWIjyivzP4-Qxg4jRRfw,Lamb Skewer|noodles|lamb
u-_RV3d1dSafPCOw9JcA6AkA,Gobi Manchurian|crispy
u-_S5LEY9-j-u9DgfahVb0gQ,
u-_TcEFH5wuD34G_wkIFPVbA,Saag Paneer
u-_VtgrnnPVIE3ahJ2R8RW6Q,
u-_WZOZE2kAZre4hN_yzojaQ,dinner
u-_Wlr3Z5dTcpVa2L5_f5c0A,saag paneer
u-_WxqT1ok5mGgtsAIeOQdBw,lamb soup|dumpling|lamb|noodles|Noodles
u-_XJkJkIOPJVsYU6vVmpt3A,curry
u-__Ko_95kSNI00_6wKF5n1w,
u-_fq0kJ5xjKQa2Ei3OZ0igg,
u-_gYppkabnCNKx2a699-_Nw,Samosa|Goat Gong
u-_gosYV-tf-5n3BL8sNR7Ug,naan
u-_hJBdcaVc5QCvninKGpMUg,
u-_hmAJ6q9c7NVDnTgbrrTiA,garlic naan|eggplant
u-_hsruQCw6UTnjlQiuSpScg,tikka masala|mango lassi|rice
u-_lg4iHMQyscfknijiErV0Q,salad bar|Chicken Tikka Masala
u-_m92RQLYvNeaCm1Uk81eeA,
u-_mYPXgWtuM3oC4GnOqq94A,
u-_mnjOM88Gh4tUe-YAGQAbQ,
u-_nLwD09dAnkCT7Wm7-c9-Q,
u-_oVFknPUotEq0LM4TJ74vw,
u-_owXvZK3K_p5vEidEaUQhg,sweets|butter chicken|curry sauce
u-_pjGXXo-g41vhDIIyjy7Fg,
u-_q-eT5lHrotEzJtsCsEuag,
u-_qEKMyIoU1DM8DjslM2jMw,biryani
u-_qghHnjFaQNgmRRUCHwopQ,tamarind rice
u-_rYShsPBRNazgT80miZE_Q,chicken
u-_sYnP7ZxNeNiuDEP9FjJgg,
u-_t3BJzyGaqr9mcDazYiYAQ,bread|Noodles Soup|chicken wrap
u-_uZyV1JnLo1brkYWN7bLxQ,
u-_uyl_vUs7HEhuif8yBmLyQ,
u-_vZWpKwgP0Gz1MDvri0bqQ,
u-_x19W2kX3DEAjgCBvdUnkA,chicken
u-_xTI652PSfP1r3lSkymVrQ,naan
u-_yN7qnhWN09E3v1c62t3fQ,chai
u-_ybknlgSmFSTSEq3RqBXiA,
u-_zQcRmXIznTaxTqcGCJimw,Chutney|chocolate dosa|dosa|sambhar
u-a-2lkbrLZX8-psJjJ-4Qvw,
u-a0PFhUOtI7Rb1UVyTEZdiQ,
u-a0m28ex8jW6PvnyojchLyw,naan
u-a1ISDGrm5mmeEX12Ee92jw,
u-a1MoFM7R0lO8Y3jsWrnODg,chili paneer
u-a2Be101PSppC7tfQIQQMwg,
u-a2SODwNOs5INpZu4Z0E05A,
u-a2VgXrdJUflY9HOTPb62XA,Chili Chicken
u-a6njMC0qC1txFhLYxwx_ow,
u-a83wWQ7h597QIUuJ57ULxw,
u-aAe3zknnrbmsFax-DnfqEw,Chicken Tikka Masala|Lamb Dhansak
u-aBFRvo8kvc6UNwUg87j5mQ,dinner|crispy|chicken korma|chicken tikka masala|naan
u-aBjUd4riPiGBCGpWMCH7cw,Chicken Tikka Masala|Samosa
u-aBwuFN_u8mfzSDQ6oDHwpA,
u-aDApcTFMWehnSXgbg49TPQ,
u-aDEqdCcq_2kMkqq8q0ixNg,
u-aDTp_a0qewexCs6078pXxQ,
u-aEMadd3c9ufio64ngrDu8A,
u-aEdwKSzDnHIadYuWya5y_A,
u-aK0z6fERUorAgFgP-0UCGg,tea|Naan|chickpea dish
u-aLwumN90Oy2AKigDTxjMLQ,Veggie Basil Curry|vegetables
u-aM87jIQyf1eKmD_pyfW7TQ,
u-aMzH2Ev7prWMJ1UMJlndCA,mango lassi|garlic naan
u-aQDCGlkWvLs4Sozfw-aaPw,kofta
u-aQXwvE9GXXNuc4WM1gPwpQ,rice
u-aTOk-koYtBngLFgrSwAo_A,wine
u-aU6Mq536aI1r_BunJE-V2w,
u-aWW3OuhW1LM2HLqeyQQusA,
u-aWk9B_Rnk1QOmBGOfhTeRw,
u-aZ4kSbVw8hb9UOweXD201g,fish vindaloo
u-a_GjlE2X__OFax_IrrpWoQ,
u-aa505KhNCu9961nbTNTZAA,Soma Grill|Vegetable samosa|soup
u-aeO2eQXK9riEOQWJpBu3qQ,Chili Bhaji|Dosa|Medu vada
u-agqWketq-FhYwVmRyli4jA,
u-aiKbXyRy-WxJNMCussaefg,
u-amIZAs1U-ooyHYLdobV-UA,
u-ama-qqE7IQjkUuyTms0WRg,
u-apNy48UYoND34gETF-3mGg,pistachio
u-apoKg6ff0kDjmkKTTpPKEA,tikka masala|chicken makhani|naan
u-asX3yPEg4gCQAsxJ5fFSFg,
u-at6V9uGBsF66j-zdylJUPQ,
u-au64Kzd7UKKT6YYWra1GgQ,
u-auxU8_xmF9Bi-sRD962_cA,
u-avDs3nH7aOJWLevEJqX4Qw,
u-aw1Qv3h6DkkaFka3xy-lWw,chicken|Garlic chicken
u-awbUZngn1XiQUanQC7Yh-A,
u-axveCztW5lYy4RbtWjw4lg,
u-ayVBf253VsV2Es7tD-rgug,fish masala
u-aypH7RlO7B0mXngTXXhFNA,
u-b5aQtaQkwCVG6q6VoXN6DQ,garlic naan|chicken|Beef Samosa|rice
u-b6i_SOxMPsD06glfJOclpw,
u-b8agyia4pk2I9HW4-hFTtA,
u-b8sbeV2efqNtyJM0-4xXCg,Chilli Chicken
u-b995vw7UKtFXdtI_ZmlzMQ,
u-b9rkB7U8IH3jSfIZDOUbhA,cocktails
u-bA5XwwhTGTTAxmT-mufelQ,Muttar Panir|tofu|Vodka
u-bB7BvoR-XmK0TCTq3LaW7Q,
u-bDvV6UuRyUKT3DMTOzp62w,naan|chicken biryani
u-bEPcGnbi_wOvc5wRR_bxCA,curry
u-bIUbotZWnbJt_33B8YiFtw,
u-bJltnzbkslg8gWYva3TIlg,
u-bLbSNkLggFnqwNNzzq-Ijw,
u-bNVWxkusRF2SXlBtE37OIA,Chicken Pakora|Chili Fish|Bombay Chicken|Pakora|chicken
u-bOS8YfYRt7Pa320yMRVNPQ,Chutney|Lentil soup|Naan|papadums|Salad
u-bOWWcOrnPRfffXOAOEUPLA,
u-bP6j4jUmPSZdSoTXi7rQeg,
u-bPOkadudoV70axEAFkWQLQ,
u-bPQMtrXUy8dMCJu6SHxxaA,bread|naan
u-bPUwrEko6kpJPju_prVCtA,
u-bPu0FHiJ9FH5d5PLXo7VEw,
u-bQEgLSrldvu55QC8FFF2EQ,
u-bT4lQMGxe5sMg_iXrjelAw,
u-bV5TtTRF1Ak6L-plU6qBcQ,
u-bVoHnrdKUba0y1gQk7KGGQ,
u-bXYCFQxstmBU2QxrK9KHcg,
u-bZhxKhUN0HEAoufXDV0k2w,
u-baRQOXbvm4H1G5jh0lXPPg,
u-badqE935Y9A1_lSNVrE4lw,
u-bb_a7k3Bmkxb5OFKoWwMBg,cheese|tikka
u-bf2Twxnea_9NhIs-2lvK8g,Tikki masala|tandoori chicken|rice pudding
u-bfRayXtVpMEKjiHlKaJhYw,
u-bgjERvfhhgeDurSi9Ni5gg,
u-bgsRsyzWXIaUM4VrcXI5xA,
u-bjByM_iS9nRMOvooT_wH2w,
u-bnYeFVApkSzjOpCvf78z8Q,spinach dal|Chicken Spinach Dish|masala chai|gulab jamun
u-bpgbVPJcG-wQ4cNBcPPIxw,cauliflower dish|goat biryani|butter chicken|veggie
u-brY1l1obnPNk-oyDcScyMw,shahi korma|lassis|Naan
u-bsGkZCUrRpLanzUzmo2Kdw,
u-buuYBnht4326LLPzJjnAyw,
u-bv-_iTWHzZucGb8mS_OAJg,
u-bwjPP2nwL7ucwTWftRJaHw,
u-bz5F8RkVaBe2mnFh_ymCUg,chai
u-bzd8lvH0L8yTl91SkMjodQ,mango lasi
u-c1xQsb6ACFmXJHq8wWrB3Q,
u-c2TCvVVF4ANG_42SrwZn9Q,
u-c5BgNtehrBsJ45AAAJ67Gw,rice
u-c8-5wsosujzxPt5LnxOOtw,pickles|naan
u-c8qFkI_VusWo0xZvkjfBWQ,
u-c92-q2O9jh8J6yMs7Iw-4Q,Chutney|shrimp
u-cCDZ9jIVumYIb8KrhpDAFQ,chicken
u-cDDhkydQxIkK53KKOzPYUg,Tandoori Cooked|vegetable curry
u-cEILRyaig7X4Yy1EKG1Tlg,
u-cJ8JMLDB83qDkc_nO0JqsA,
u-cM5nBvgS1Lmmto_dCfwY3Q,korma sauce|Naan
u-cMZVJdi_fKG7rp1no_2ZvA,
u-cMzAjrLcAH3TwgPQhHippg,
u-cNC1iVcgl5YHmOXTvN5zIw,Mantra Masala|Chicken Korma
u-cNNW36ukDqpuiDgxJv9zjw,
u-cPKCbAf-XlMoGlDHLgPpYQ,Chicken Tikka Masala|Chicken
u-cPgxJlQjyD0Q1XtEEqsG-g,
u-cPkxd2kmynEMTvLzEoGCvA,rice
u-cPxZRvtS4tmdd4d7lC38Ng,
u-cQrAV5NFK8vZ6qMiRLddVQ,
u-cTH33InvmakCU92q1bDxmA,chicken wrap
u-cXQyz5jyV0ANMxMY9QILJA,
u-cXlHM3XZRWmiBqVlFZM-Ig,
u-cYg4uN2iw-2TSUNluYZ2gQ,
u-cYrChYDCfkYafbDkSbLqtg,
u-cZ8E9v04bcG9dMWGZXSVuw,chicken|tandoori|naan
u-cZm0eIvfPC7zxOwbKsjMLg,
u-c_IWI6W5oqZztQ2X3h_fPw,chicken|chicken tikka masala
u-cdpO0F0kGP07FVCRp8RBXw,Chettinad Cusine|dosa|Biryani|crab curry|Mango
u-cdqUGCBJtbdpkMA2sbfpKA,Dinner
u-ce5beSlZZziUJUii1-c9FA,Shrimp Pakora
u-cfnq8BufKtd0YYCuCXzwKw,
u-cfp7H2hRFCPsTdvMEkrbrQ,coconut naan|Lamb Masala
u-cgQUUQlxBVs42OG647SIsA,lamb|mango chicken
u-chMOhzMASZJ71wNOCY-aDA,
u-cia9AQpGC7wLGHMQOv_qoA,
u-cjPbEegTIS5VrIYg0sDlBQ,naan
u-ckBI6eKWCL-OwT_MAwwZiA,
u-ckIQDdwuyDkVk_GRsRy46w,
u-clbgEJ2sZAac02ALkIlgxw,
u-cm3_8c_NDhPcpwJQ96Aixw,
u-cpy2Ws6btVpbMvZ3Ioqw6w,butter chicken
u-cuB0D5lUemrEow1FOLv54Q,beef tika
u-cuXf7ST_frDaF_RNF8c2Dg,
u-cvBW7RDkXHG0Z0wZMx6tkg,Naan
u-cz87n3GPzjPP29e5tgQryQ,beef quorma
u-d-0GH8rqF3Mjih3jSuWqjg,
u-d-mHwb70ZgiQ3nXlrLfPyw,basmati
u-d001IZdpyqpyW247oIkhgg,
u-d2mjWg0euCJYfkeWd7dckg,
u-d3UYJ0yb2_s5TgcmRA2rxA,malai kofta|naan|Paneer|chicken biryani
u-d6cAjGXAQ3IeYN5MjBrlqg,chicken|Naan bread
u-d7HgUI_ly_t0K2rqhrUyIQ,vegetarian Biryani
u-dA4xLSj4stgmHgblQhz0eQ,Pastry|Butter Chicken
u-dEW944sWJzmx_sc0_l4-BA,butter chicken|naan
u-dFRwBvNeQ1MIq4jC_5tx8A,
u-dIkjYbzNoOXCGvWbXY1wJg,
u-dOP3-_M8mYEz5tfk6hBkSA,
u-dP2ZTw39Vt9ErCXucG9h4Q,
u-dQm7mXUyHfKBmUj0aQMSnQ,roti
u-dQrKz80YyuImTMk6jDgnGw,dinner
u-dROrat3yrewNsL-GZSTpTA,paneer
u-dVoRMxo54NVHsL_zyAgYRQ,Paneer wrap|naan|Choolaah Salad
u-dc0HzgYCRuh_rz4JYVZ_YA,Palau Rice|naan
u-ddPkNUNPtp-aaqjUgsTxBQ,mango lassi|lassi|egg rice
u-deVz7CbX6fUp12x690FQNw,
u-defBZXkwG3IMdVT2dlf5-Q,Chicken Biryani
u-dfB-XW_RwAcIKmFrZK7U1A,
u-dfO01r0ycNEI7_Z0IkZZ7A,
u-dfP0FOdAZ4QLpdk8POG8gw,
u-dfpEUvLCOWnyPW0Qfvn5pQ,prawn puri|bread|dum biryani|rice|masala sauce
u-dh-HgoOBS-Ixo29Ssir-KQ,
u-dhiHHGef4l7-L_F7yoaxDQ,Malai Kofta|Mantra Masala
u-di9iIaFNNnQJpYtUZq5MHQ,chicken biryani
u-dlYWvO6H80qteMucEVPeKg,plain
u-dmBFg8wn9o5xt3M8THG_nw,
u-dmjjDNiYRTyuCI3-Zmm8Pw,
u-dn6LeOgTP2jfD_0vF2pjZQ,butter chicken
u-dnGUfYdH4fnSoZrA3KbiCw,Hakka noodles
u-dpxu4AoQq7kQUEVAwURXxA,
u-dpzD1qud3tSQVN5Vnx0WcQ,chutney
u-dsXDA0Dwspk47FFhi3oKvg,
u-dt-1bOZt4PbXdelDf-hmhg,tamarind sauce|chicken|rice|palak paneer
u-dt9IHwfuZs9D9LOH7gjNew,
u-dvwFC5u09dbG_16AeNKBmQ,bread|zucchini pakora|basmati rice
u-dwBPLpjJ95eM73_RyuL2tg,
u-dwM9bipDoFdI2mIqsJjD7w,
u-dwXyze2QlXfgNMS-CfkT_w,
u-dx2ix1YxITAXjOen0GigPA,veg Thali
u-dxmRJYn8rYny_wTFq2ypIA,
u-dzC95g6MT4ErmcKbiu6oTg,
u-dzkWjkKZEFwibAx8aGNLqA,butter chicken|Naan
u-dzsaAbiytx06FE-Fkn4yMg,lamb korma|Chutney
u-e0AUdCu-jeOkLImiEzlTDg,chicken|chicken mishkaki
u-e0KcqeKhCnwL1UZRGLv6_Q,
u-e17UscoN3UBDs_e0Nuk1OA,
u-e2RzU7qcX4bSo7lzlkPfog,
u-e36kRKyjB36CzB0Bkdk8ow,
u-e4kh1V40FNlfsvMrqRvKdw,chicken dosa
u-e5Yz2QXmn5c08_R46GNjig,coconut milk soup|chicken
u-e6OZfbZXq4OuPRQlOqO8Ww,chicken pieces|vindaloo chicken|salad
u-e7otiXTU7wU9QuMTPmrzPA,
u-e8uW3bMQpj6SYw0FLKC26Q,Paav bhaji
u-e8ubjLkajDlpzTzt-68geA,lamb mantra|Garlic Naan
u-e9dm9VFdWeXwhCfNzvRBbg,chicken|beef korma
u-eC7zSE8Mfbb13U6QQZyf5Q,
u-eCXVCeuPo2lP09zh29X-sw,shrimp|chicken saag
u-eCwzPa9PFYOP5T6G87eXUw,kachoris
u-eDKpiNOWoPqi3NFDn6QgEw,chilli chicken|pakora
u-eDpJkAhHzldXa-kcPAnCpQ,
u-eE1q2WFWiBzHQn47CgasIg,
u-eH8d9DWhavt7Aequ_0bafw,chicken|rice
u-eHk_vZvIUdZPH-7-I-Oybw,
u-eIs903qIpxuYvKM2Kmas-A,Makhani Daal|Matar Mushroom
u-eJ00Pm6BVn91jySR6ETCag,
u-eK0ZDS5h2aaBM9daB-UIuw,Butter chicken|Chicken Kebab
u-eKfWWRDvDRmO9h9E8_WpcQ,naan
u-eNKcwyWNjuZq7KKgcCbtYw,
u-eOFCBU-PUTEX5UC4dQxCqg,Pashwari Naan
u-ePYBtacoCeNeB64njHUDxw,
u-eQqfFMolF8vlhDEgv2rxIg,
u-eQzmDj_pF8TtgMgXScRCFA,
u-eSAE6NS-wEbOtSh8SFP6lQ,chaat papri|chaat paapri
u-eSW2EALtOijF7Rw_QWhVkQ,
u-eSnch0xSOqYq4TaTMyBmBw,
u-eSqCqWxdazlz9KGlNC7g_g,
u-eTCLgp-llNjaSW75sFqBmQ,
u-eUiAbOh5AbbRAlBHlCTAYw,Lamb chops
u-eVWh6Wzt9R-DkFZ-xoj1xw,
u-eYcYApZwys60Le9JHuWlVg,Pad Thai|soup
u-eZQmVZZAKCzayXTf3W99YA,
u-e_J-x7Cqkh-w9ZObW2E8TA,
u-ebDyKTggFXO7YfJmWyswRA,goat curry
u-ecw7Pf2p67lU5cJZksjL6g,
u-eduwe7PJ5jtrMMO6ZSFtEg,garlic naan|chicken|Butter chicken|Saffron rice
u-eeHkL577GLoekAV9TsTTkA,Roti
u-eeM6rtfuF7PcA1VfgZchEw,
u-eeeOWlcasXkFo7EN6ZSOMg,
u-efK-KZ_2IuqtS1RoiWdy5w,Biryani|chicken qourma
u-egMzPypB0n9ZCq86ybRFpw,
u-ehAvwDt4Fpsz9KPordu5lA,naan
u-elLLVX0sGDlRrJsKJSDb3A,
u-el_htC_XghnnC0WzYXWNzQ,
u-emHfTOT1Ps7WgBmac9i15w,cocktails|jackfruit curry|malai
u-eoNhrTvZaT7ygzTyD2pqMQ,
u-eoRTFJxRb0RqeGxT0V5udA,madras
u-epyCmzzy6pAKbchWsJltUQ,
u-et8YTcfYcJBALetRh4Sdpg,spinach
u-eu3bRjCyZJQ1Kqgu9vM1fA,crispy|chicken soup|Paneer Pakora
u-exVoGdv_J1KYwD5CuFO7eg,Chutney|chicken tikka
u-eyKgIIoDqyId0AjTjS6hNg,Chutney|beer
u-ezW02HA5b_tIBZxN76wXOA,Soma Grill|chicken|sauce
u-f--ona4DuvVKoKoumX4Tyg,bread|naan
u-f0C8fd9v64K8MFlLIdJLFQ,
u-f1oa56RmQTrSl_uz70Hb6A,Chutney|sauce|Naan|Mattar Paneer|Karahi Chicken
u-f1vwYzWxoF8OmOsidSiuuQ,Naan|beef karahi|beef tikkas|lamb
u-f9lmq_cLXo-xblO6h21KWQ,Dosa
u-fDBybzZAL5UDscd33HCXyA,tikka masala|qorma|vegetable pakora|tamarind sauce|naan
u-fDmP5doogI3DVSMky1ONSw,Samosa
u-fH1TpgVyMuQcColrknmbZA,tikka masala|Chutney|Pakora
u-fL6oI_4pJhP5inuNyHwExw,
u-fLD6rRsqwXLoIhOUeFnQBA,
u-fMcplBt_OQ7V-TQusZmTGw,Vindaloo
u-fNdUIJqUzyMKPQFxCrvGPw,
u-fNqVLJ6l19eqJaMV-hk-xw,
u-fOM--lHTt5ZIe0KivRHH6A,
u-fQNL5QkjjTSGmxJAC3xQmA,
u-fROiNAWBR6fcknpkx9wEHg,
u-fVAtXHil33Mwk2vETayyUg,
u-fX6q5l5UsfBNubLndCE7eg,
u-fYQHQzj-1hcw9WcBs7dJNw,Pulao Rice|chicken tikka|lamb
u-fYUQbav_JlFe0U1WDxpA_w,tandoori chicken dinner|chicken breast|chicken pieces|chicken dinner|chicken
u-fZoXZmSR-xnpjG5zi7ALrQ,Sambar
u-f_hu0EWLhP4LBu3SRmZWJg,
u-fe2OygvNOAbPPmnEbfZDCA,salad
u-fgxAOdwfgWG6xEnG_qfG-g,
u-fhH6XRdzD4gn8O51z37xgw,shai paneer
u-fi38ETFUNBBndrkKqLqUtA,spinach bread
u-fiz9Y2dagXIEq0w8FGOGnQ,konkani
u-fjNNUJS0dtMr7W0hHMiNVw,naan
u-fjja1SUrhPYRZFwAseYBvA,
u-fn7gU92_4FWDMcZZMgXN_w,paan
u-fnFU_41zyKA10bt3dgBFMw,
u-fnFhRNs4Jt6Z9mP4ZXxNsg,korma|spinach|kheer
u-fnRdoNpRPaIiafKCmA7eCA,chicken|rice
u-fpS84y0mYBGDDIO3BeegHw,
u-fqJmWGfJy19cEynxRSGo4Q,bread|tandoori chicken
u-fr5efb7JrVpFBF9q303NVQ,chili chicken|Chicken Pakora
u-frFpe-6mkJrWDR7wyk96UQ,
u-ftH3xRtiLFBc8R4ZdPxCww,
u-fuRYHgdMpiI9Gh6wtO6eEA,
u-fuRkHpqUoNqlNeglutAVqg,shrimp pekoras|chili chicken|Hakka noodles|shrimp
u-fyPrBj5sgwkT00AbdqBoHg,parathas|gobi paratha|lamb biryani
u-fytzjEDD-7v7LHLsqqdxkg,pickles|spinach
u-g-N8YwilIyzfa97KjgLVPw,
u-g-y4Me4bqDz8jwFzX_e17w,Delhi Kebab|fries|tandoori chicken|mango lassi|butter paneer
u-g1u4tnKx3NB9DJEetM93vw,
u-g5ihTl7F8VmVuKHtpPYCaw,
u-g6Ssb2qrZTqKo6KWGrmAHA,chicken tandoori|garlic naan
u-g94Ml1oo2qQe_iGBJL8nAA,
u-g9MYC0QTNPPmbIdrtdan9A,butter chicken|naan
u-gA28fpJ1QBdGGYtETI9ajg,Sampling Platter
u-gC0c9CUepjJs5NKv3NlCWQ,
u-gCp21sfvL6HnQOvapeV7sw,
u-gDnR2a2N1vNNSEx1GgwtHA,
u-gEW3pCUZKBh4kJdMyXs7tQ,
u-gEyjDBWMV7jUrS6QbCrBrA,lamb curry|lamb
u-gFCWpD9bEaLkqCTyCcWj9g,
u-gGBvIbHi5_a8pbWfwEvslQ,dinner
u-gGCv9qdMRgAa39ao0Phr7g,dinner
u-gHGTpwpzEfwfgEQ7G-trLw,
u-gHyePV7DI2TGkSJJCOad4w,
u-gJqr0dtJQHt6CAzcm-n8lQ,naan
u-gK7secZLrqY9etOewyBkaQ,
u-gNHDBmjOuTJEhBq07rJQrQ,
u-gQA90bgLe6tpVCcNS8wN0A,naan
u-gQC1yHLw8WYEWl2lhcTkdQ,
u-gQzfQIWNePH8xiiZPVlGkA,
u-gRbkblNQoomLS7NjNwjcrQ,breads|naan
u-gS4QCL6j_umAyfJXBGAZJQ,Pakora|meat tapas
u-gScmsSCqBeFPp6q9yG5nmw,paneer|Gobi
u-gUdA1ycQEQu8hgMyaiNEcQ,Samosa|butter chicken|cheese
u-gUlG-5PuBegHXQpk3E-pwA,
u-gV9Y1fHKqnMRExRErIvFag,lamb
u-gXgqmi8iE20hFnUEgSWyrA,
u-gZUVSBm-BWntWeQTYH04UQ,Pav bhaji|schezwan noodles
u-g_Q_ZaZpIOdlTcceyNsqRg,pastry|rice
u-gakGAjGNldoDRpkujQV3aA,tikka masala|naan
u-gc4WUy07eaQYPGOly1t-Ww,chili cauliflower|Lamb
u-gesK7Oep93G_ViOFNiRjxQ,bread|rice|chicken kebab dinner|vegetable stew|chicken
u-gfM6BOCDmSUKelvVDgI0MQ,rice
u-gg8KxP8psFvJV_SrNaDNZA,
u-gh7MTsmV_4yXgh4LIg0ilw,
u-ghC_-3uK25V9pcmixuWatw,ice cream
u-gjT7fwlbQ3jT-dQteodvEg,paneer|saag paneer
u-gjW2ctfe4yvTD7IqmZUeBg,lamb biryani|garlic naan|chapati|rice|saag paneer|naan
u-gjlcSQDafNqPbYA0q7pwuA,somosa
u-gmK4EGz8-sXyfpb_m2aHKw,
u-goQx1LoQ-620JFtzJOYsyw,Bombay Chicken
u-gofnmwo5ptoEnQI47zCBYg,tikka masala|cheese|lamb chops|vegetarian curry|vegetable curry
u-gqn_YgUm08MEjYhWo1nRsw,Tandoori chicken|Veg Korma|Butter chicken
u-gr-fEOL5xQj7Rt42hBbxDg,Samosa|butter chicken|Daal Makhaani|Pakora
u-gsDD6rsLb1QKWG2aLWv19Q,Crispy ginger beef|Chilli Chicken
u-gtk7H4n7eCXVDYED7zAgMg,naan|chaat
u-gtuRablOmw5O08QoKbn0fQ,Chicken Kourma
u-gv24mX9aVp6254JSSV0kDQ,Dum Parda Biryani
u-gv2OUoYd5wfwjC2t2Rh7OA,pickle
u-gyS1Ef3KamhVeyFhk4nqeQ,
u-h0I57hIQ57uS7AgsHQv7Qw,Tandoori Grill
u-h1K3jhHDV4OjxF8KEKrELw,rice pudding
u-h3q-Y8pf1-_0jKgdEj29Uw,
u-h5vmdhtPnFIU0DWKxc3Ktw,
u-h7jpFoGLgBtCUHpSt6QOrA,crispy|naan
u-h9y55WNNg7SYg3kQwzTMmQ,
u-hCu1Mj-kltGkzEh874HvxQ,
u-hD1uLhIKDeAMfoi_WHxInA,
u-hDWAEtnVAK--3aywb26hig,Chicken Samosa
u-hDtBCsUCMeXbs_gxGoceTQ,
u-hFDFHO70fyENIQ1bbtYufQ,uthappam|okra curry
u-hFfD_E7xWYtCNhMPfBYJJQ,
u-hG-Vaiobo_swSinRvINUfg,Samosa
u-hG0FxhGxIz5mv1ezaKcQiw,
u-hG2R1kAEA97Kyefydj2stA,chicken|chicken wrap
u-hH2Xc-0QBu9mztsrGYSZkg,
u-hHSjcM-Q2dv8e5QXk_1-bA,
u-hHqH_E9FCI_B6WubV0jPYA,cocktails|Lamb lollies|scotch eggs
u-hJYxiQ3hTg5j3l0HwezI9w,biryani|lamb curry
u-hNH9TBZmv0utuPOB6wjlPQ,
u-hNddW0avP_-eGJlOoAZ8lA,goat madras
u-hOLs40zbkLp5hTn2ak5kfA,
u-hP7mKqLv57veQKiFWvA0Dw,
u-hQ8zKPF90-hkLp_C_wYzsg,
u-hQ91iN2bCWb9LyVYBvFg0A,
u-hQN3gBvAYXM-bW3hjHy3jw,vada|sambhar
u-hRoTTa0uT_qLSLOaFJbP8g,
u-hSlNutwv-_EkosB92sdpyg,beer
u-hTNcQmysQFU7J4QiKDXG8Q,raita
u-hTmPK8GhGXOKgFig4pMNmA,
u-hVkkWefqj7MErZbmlYvBRw,Mushroom masala|paneer|Malai kofta
u-hXEDkcJ8CAa4oksX7kmymw,
u-hXOHumtKuh0180dT6VV_oQ,
u-h_XHMDbWPgBE3jepGhf8ig,goat|Rice
u-hdQMKbnMNm4kqr-CiYOhpg,chaats
u-hfyIFpXwnNFmKMUqenS5RA,
u-hgw7i8neWKMaLQDrcf4N9Q,Chicken Biryani|Ghee dosa|Dosa
u-hkzoIEuMQ7FWeoVtX4XB5Q,
u-hnUImDHE2csgspptWhxdgw,
u-hon7VmBlr0h2TbGmjpxncw,dinner|Dosa|chutney
u-hp6KQCEHBjENN1Q98oT0dg,Tandoori Chicken|Paneer Tikka Masala
u-hpwtfwzLFdeYq4yAJ6d-bQ,
u-hq3Q-e-J-80OwL62uDtfDg,
u-hr-ZynlC46UuZ5_mZPe2Ng,
u-hrThx_nXKfdElLbpF-8V3g,mango lassi|chicken tiki masala|naan|rice
u-hsZj-KbijKR8r4ytP-iiRQ,
u-htiVdsiY_rBmJc65aZ3YAA,Chicken Tikka Masala|rice|Naan
u-hxPWBfqBDTTxymwEH1MBvA,lamb
u-i-gDfcrFLVhrNhBCUAhFpg,Achari Chicken|Biryani|cake|fish|chicken malai boti
u-i-ga0Wu_PrGaOaCVRAYMQA,Bbq Chicken Poutine|butter chicken
u-i3y8pLnqRKZe__AQQnF5WQ,
u-i55P5vrrGhjIHe1ZA_C-Lw,
u-i7OIMMhUD6IbKEhdmSdIaA,
u-i7QG1ixeuFwpemeLvmRKHA,Chicken Protein|chicken|crispy
u-i9SmE2JDoc011dFNTAokPg,
u-i9pkuli9RATcmByFAB2-oA,potato chickpea wrap
u-i9rbxxfK7z-STaby3rDSlA,Chutney
u-iAevEfcmtCr2cpd6IRqnTA,Samosa|cilantro chutney
u-iBN9hKKylQYM4G9PmLIMGA,Samosa
u-iBofWBmQqEnXJAzQVuhS7Q,rice
u-iByhF479gy6crpOs4x1RpA,
u-iDBDdG29pE0963TYM0q-qg,rice
u-iDKACypOoE2mIuzRJubLAA,
u-iEy2zChmzGTdv9n0t_jEPw,
u-iGaFUuxf9esFH-yzHOh6cg,
u-iGu4hSrV39yccmv9cdMfbA,
