subject,relation,object
u-n4DeNymCmaulmpoThjjEQg,WRITE_REVIEW{date:2019-08-09 14:25:27},r-PdAoT3shlwxnjT7J4lY2Zg
u-n4DeNymCmaulmpoThjjEQg,VISIT{count:2},b-nbf4o8gUP2y9JKFE2wBO2A
u-n4DeNymCmaulmpoThjjEQg,RATE{star:1.5},b-nbf4o8gUP2y9JKFE2wBO2A
b-nbf4o8gUP2y9JKFE2wBO2A,LOCATED_IN,Brampton-Canada
Brampton-Canada,LOCATED_IN,Canada
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_CATEGORY,Indian
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_CATEGORY,Pakistani
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-GtUcgvX2q2yFOnfdBDWX1A
u-Jai6ZKPwMwIOEh8mqI8JoQ,WRITE_REVIEW{date:2018-04-04 15:36:32},r-GtUcgvX2q2yFOnfdBDWX1A
u-Jai6ZKPwMwIOEh8mqI8JoQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-Jai6ZKPwMwIOEh8mqI8JoQ,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-tSRNg_qQlVXStsFGWQgaAQ
u-2p7wg_4xvgs8nWLkrU-puQ,WRITE_REVIEW{date:2018-05-01 08:18:56},r-tSRNg_qQlVXStsFGWQgaAQ
u-2p7wg_4xvgs8nWLkrU-puQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-2p7wg_4xvgs8nWLkrU-puQ,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-3vI2Qsnz3DD1p2qkErljYw
u-RRhco4irDXPk5EJmvuwr2w,WRITE_REVIEW{date:2015-10-31 03:02:44},r-3vI2Qsnz3DD1p2qkErljYw
u-RRhco4irDXPk5EJmvuwr2w,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-RRhco4irDXPk5EJmvuwr2w,RATE{star:2.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-ZlWRc0M4r-I6IfRlDkCc5Q
u-JT9Ux1QWW2x1tDyFNaSp1A,WRITE_REVIEW{date:2016-04-03 19:16:05},r-ZlWRc0M4r-I6IfRlDkCc5Q
u-JT9Ux1QWW2x1tDyFNaSp1A,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-JT9Ux1QWW2x1tDyFNaSp1A,RATE{star:3.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-xML-_pKD8CDzTE8TLpOxNg
u-77bSr4yTJrt__livHS3CKA,WRITE_REVIEW{date:2018-01-20 00:51:16},r-xML-_pKD8CDzTE8TLpOxNg
u-77bSr4yTJrt__livHS3CKA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-77bSr4yTJrt__livHS3CKA,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-kkFHVepy46Z9yfsv8XGLLg
u-xW6g0EMGxUqouRTzd0PItA,WRITE_REVIEW{date:2018-05-24 06:31:06},r-kkFHVepy46Z9yfsv8XGLLg
u-xW6g0EMGxUqouRTzd0PItA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-xW6g0EMGxUqouRTzd0PItA,RATE{star:2.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-qqYcAgu3Ht9x9UPsH42DHA
u-ulM0B0JOkRDNLdZW3-rvFA,WRITE_REVIEW{date:2018-03-18 18:54:07},r-qqYcAgu3Ht9x9UPsH42DHA
u-ulM0B0JOkRDNLdZW3-rvFA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-ulM0B0JOkRDNLdZW3-rvFA,RATE{star:3.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-H4fJVZ7Qeywq5n1qust_3A
u-O4Dim1eKErdBdKWUGpMxvQ,WRITE_REVIEW{date:2015-10-03 20:54:51},r-H4fJVZ7Qeywq5n1qust_3A
u-O4Dim1eKErdBdKWUGpMxvQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-O4Dim1eKErdBdKWUGpMxvQ,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-k5Hv59HHMt3OQTlSiuCD_w
u-8h6eKv00bmef5fExt7EWgg,WRITE_REVIEW{date:2018-12-02 23:29:27},r-k5Hv59HHMt3OQTlSiuCD_w
u-8h6eKv00bmef5fExt7EWgg,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-8h6eKv00bmef5fExt7EWgg,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-liE3ezgJzHI9VtLnxzR8rw
u-3W0lgVuuBCYpQqzy563WLQ,WRITE_REVIEW{date:2019-11-25 21:28:21},r-liE3ezgJzHI9VtLnxzR8rw
u-3W0lgVuuBCYpQqzy563WLQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-3W0lgVuuBCYpQqzy563WLQ,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-SrAAsmf6QfMJ8tV0gK7m0w
u-CvJG4MAs3aVY8O2BuVKARg,WRITE_REVIEW{date:2018-04-02 21:13:26},r-SrAAsmf6QfMJ8tV0gK7m0w
u-CvJG4MAs3aVY8O2BuVKARg,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-CvJG4MAs3aVY8O2BuVKARg,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-J97khcCe7eOekAKXXIQs2w
u-1ho5Y8iaj73Ak3i1fUCePg,WRITE_REVIEW{date:2019-07-01 05:15:08},r-J97khcCe7eOekAKXXIQs2w
u-1ho5Y8iaj73Ak3i1fUCePg,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-1ho5Y8iaj73Ak3i1fUCePg,RATE{star:3.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-SpSOhzp9EbYCAMTUEkX71g
u-P41ptyME4S7rLnejVGJmUA,WRITE_REVIEW{date:2017-07-09 04:39:27},r-SpSOhzp9EbYCAMTUEkX71g
u-P41ptyME4S7rLnejVGJmUA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-P41ptyME4S7rLnejVGJmUA,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r--BBu5rAnte-PMlx2budB9w
u-JrXC_MDp38BWwLn2SFdNsA,WRITE_REVIEW{date:2017-12-12 16:43:31},r--BBu5rAnte-PMlx2budB9w
u-JrXC_MDp38BWwLn2SFdNsA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-JrXC_MDp38BWwLn2SFdNsA,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-0av9cnDyoaQQu0pU7vs33Q
u-m66JEwIVUq_uQU06nWFHYA,WRITE_REVIEW{date:2019-01-27 17:44:46},r-0av9cnDyoaQQu0pU7vs33Q
u-m66JEwIVUq_uQU06nWFHYA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-m66JEwIVUq_uQU06nWFHYA,RATE{star:2.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-GKFB6p6eCf7U_WadqgcO6w
u-Ul42L3SbNiV0aB1eocj-KQ,WRITE_REVIEW{date:2019-01-30 03:08:13},r-GKFB6p6eCf7U_WadqgcO6w
u-Ul42L3SbNiV0aB1eocj-KQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-Ul42L3SbNiV0aB1eocj-KQ,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-M-ZStT2NB0tT_yQ4XFVOyA
u-efK-KZ_2IuqtS1RoiWdy5w,WRITE_REVIEW{date:2018-07-31 19:34:34},r-M-ZStT2NB0tT_yQ4XFVOyA
u-efK-KZ_2IuqtS1RoiWdy5w,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-efK-KZ_2IuqtS1RoiWdy5w,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-MUEwLAhB9YUEbzFviq1rWQ
u--P4MdxIwar7DCEiOpD_GkQ,WRITE_REVIEW{date:2019-05-11 20:15:05},r-MUEwLAhB9YUEbzFviq1rWQ
u--P4MdxIwar7DCEiOpD_GkQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u--P4MdxIwar7DCEiOpD_GkQ,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-fPN2EotK1boYkrPLHIwkSg
u-pv8KCVEQ-nP9qyDP7YtXcw,WRITE_REVIEW{date:2017-08-06 01:17:44},r-fPN2EotK1boYkrPLHIwkSg
u-pv8KCVEQ-nP9qyDP7YtXcw,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-pv8KCVEQ-nP9qyDP7YtXcw,RATE{star:3.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-u4Z2kBMDddS3LA3u1Quj5A
u-auxU8_xmF9Bi-sRD962_cA,WRITE_REVIEW{date:2016-02-24 20:21:33},r-u4Z2kBMDddS3LA3u1Quj5A
u-auxU8_xmF9Bi-sRD962_cA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-auxU8_xmF9Bi-sRD962_cA,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-eN4NrgWynGCJFR9V1TN3NQ
u-JYxejNDBlyiQJQDVi4HCWA,WRITE_REVIEW{date:2018-08-06 10:40:19},r-eN4NrgWynGCJFR9V1TN3NQ
u-JYxejNDBlyiQJQDVi4HCWA,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-JYxejNDBlyiQJQDVi4HCWA,RATE{star:1.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-ngR7kLqH9IDB2bPQZnhNpg
u-S3h-0vC4OwyahD0idAIdRQ,WRITE_REVIEW{date:2017-01-13 05:50:36},r-ngR7kLqH9IDB2bPQZnhNpg
u-S3h-0vC4OwyahD0idAIdRQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-S3h-0vC4OwyahD0idAIdRQ,RATE{star:3.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-CwkjyiziBPKvKdtispwgOQ
u-LwYZnGzCfpejTbjqcxj2Rw,WRITE_REVIEW{date:2018-02-11 15:55:14},r-CwkjyiziBPKvKdtispwgOQ
u-LwYZnGzCfpejTbjqcxj2Rw,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-LwYZnGzCfpejTbjqcxj2Rw,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-Be94tn9V4wtQsint3_Uiug
u-F0OeMvB1YTr0IJf-5CexZQ,WRITE_REVIEW{date:2019-03-01 18:01:42},r-Be94tn9V4wtQsint3_Uiug
u-F0OeMvB1YTr0IJf-5CexZQ,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-F0OeMvB1YTr0IJf-5CexZQ,RATE{star:4.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,HAS_REVIEW,r-97oAdaCnLeaXs0djNrJMDw
u-cZm0eIvfPC7zxOwbKsjMLg,WRITE_REVIEW{date:2018-11-30 02:18:37},r-97oAdaCnLeaXs0djNrJMDw
u-cZm0eIvfPC7zxOwbKsjMLg,VISIT{count:1},b-UaMq3DUhtkoZ5WCEQm2T9g
u-cZm0eIvfPC7zxOwbKsjMLg,RATE{star:5.0},b-UaMq3DUhtkoZ5WCEQm2T9g
b-UaMq3DUhtkoZ5WCEQm2T9g,LOCATED_IN,Toronto-Canada
Toronto-Canada,LOCATED_IN,Canada
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_CATEGORY,Indian
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_CATEGORY,Pakistani
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_CATEGORY,Asian_Fusion
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-bddfUe8uM3KeHOrUhoquFw
u-l6kkFLWO6FuEzRro6bcMwQ,WRITE_REVIEW{date:2016-05-07 02:24:01},r-bddfUe8uM3KeHOrUhoquFw
u-l6kkFLWO6FuEzRro6bcMwQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-l6kkFLWO6FuEzRro6bcMwQ,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-_tk21UJu8VIIji8uiuR17w
u-lGe6PJ4T3IrgmYkM4SFMRQ,WRITE_REVIEW{date:2013-12-08 00:03:33},r-_tk21UJu8VIIji8uiuR17w
u-lGe6PJ4T3IrgmYkM4SFMRQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-lGe6PJ4T3IrgmYkM4SFMRQ,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-yN00vipqVCTvH7dBa7rZZA
u-FRnNgOvEWJvxo7h9np3RSw,WRITE_REVIEW{date:2015-06-21 21:08:55},r-yN00vipqVCTvH7dBa7rZZA
u-FRnNgOvEWJvxo7h9np3RSw,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-FRnNgOvEWJvxo7h9np3RSw,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-QDse0gBLZsQFukLP4CmZpA
u--9RU4LuI_TfYgv9rBijJoQ,WRITE_REVIEW{date:2015-12-21 20:21:21},r-QDse0gBLZsQFukLP4CmZpA
u--9RU4LuI_TfYgv9rBijJoQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u--9RU4LuI_TfYgv9rBijJoQ,RATE{star:1.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-0zFnSe-94LuU75DAXPACBw
u-YCdNTtZEhQwmCbUk4skNlg,WRITE_REVIEW{date:2018-07-08 18:32:10},r-0zFnSe-94LuU75DAXPACBw
u-YCdNTtZEhQwmCbUk4skNlg,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-YCdNTtZEhQwmCbUk4skNlg,RATE{star:4.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-ZcwmKOpSS4v0Caa0ydOzMg
u-12WATd_fLodHu2woJvHe6w,WRITE_REVIEW{date:2016-05-09 00:59:08},r-ZcwmKOpSS4v0Caa0ydOzMg
u-12WATd_fLodHu2woJvHe6w,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-12WATd_fLodHu2woJvHe6w,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-UJa2WtF1yogqR38VGWgG9g
u-5loLFO6EKKU_0czmJ0djEA,WRITE_REVIEW{date:2017-03-05 14:59:50},r-UJa2WtF1yogqR38VGWgG9g
u-5loLFO6EKKU_0czmJ0djEA,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-5loLFO6EKKU_0czmJ0djEA,RATE{star:1.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-i2y4gMAWYw5ugdypNFB9FA
u-jnB_saJqNfOmVoCWquhAzg,WRITE_REVIEW{date:2014-05-28 20:11:24},r-i2y4gMAWYw5ugdypNFB9FA
u-jnB_saJqNfOmVoCWquhAzg,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-jnB_saJqNfOmVoCWquhAzg,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r--Slv6ixQ9PZFW2pWoyHWYA
u-U5YQX_vMl_xQy8EQDqlNQQ,WRITE_REVIEW{date:2016-09-07 19:57:31},r--Slv6ixQ9PZFW2pWoyHWYA
u-U5YQX_vMl_xQy8EQDqlNQQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-U5YQX_vMl_xQy8EQDqlNQQ,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-bU00JJj3Exj-cIeiJSSuxQ
u-5Dw8l-8pBUGAenTqgLLe-A,WRITE_REVIEW{date:2016-07-01 23:52:52},r-bU00JJj3Exj-cIeiJSSuxQ
u-5Dw8l-8pBUGAenTqgLLe-A,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-5Dw8l-8pBUGAenTqgLLe-A,RATE{star:1.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-VBDA5U1yHY5cBjFf6KS6iQ
u-nLADCnXaYRlx4jYJcHcGdA,WRITE_REVIEW{date:2016-10-17 19:55:02},r-VBDA5U1yHY5cBjFf6KS6iQ
u-nLADCnXaYRlx4jYJcHcGdA,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-nLADCnXaYRlx4jYJcHcGdA,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-_xVDvWtEGfB2aPHbYJusEA
u-i-gDfcrFLVhrNhBCUAhFpg,WRITE_REVIEW{date:2017-05-30 08:37:21},r-_xVDvWtEGfB2aPHbYJusEA
u-i-gDfcrFLVhrNhBCUAhFpg,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-i-gDfcrFLVhrNhBCUAhFpg,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-Q9bdqKjmN_Wb4hmAIZfo8Q
u-QOk29S8eOtu94j1uTpmsuQ,WRITE_REVIEW{date:2014-10-01 14:21:27},r-Q9bdqKjmN_Wb4hmAIZfo8Q
u-QOk29S8eOtu94j1uTpmsuQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-QOk29S8eOtu94j1uTpmsuQ,RATE{star:4.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-iJskNUU7WRay1ZkCvhfxCw
u-EpRIX7o1AC0JeQgwbYVbwQ,WRITE_REVIEW{date:2017-02-13 16:43:44},r-iJskNUU7WRay1ZkCvhfxCw
u-EpRIX7o1AC0JeQgwbYVbwQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-EpRIX7o1AC0JeQgwbYVbwQ,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-EZy4-9zblyx9PiLHab86XA
u-hFfD_E7xWYtCNhMPfBYJJQ,WRITE_REVIEW{date:2014-10-14 20:40:18},r-EZy4-9zblyx9PiLHab86XA
u-hFfD_E7xWYtCNhMPfBYJJQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-hFfD_E7xWYtCNhMPfBYJJQ,RATE{star:4.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-z9nxS0aWzOU9nOr7H3irHg
u-14ryIRc7Rh4N_oHgbqpTFQ,WRITE_REVIEW{date:2013-10-12 11:14:41},r-z9nxS0aWzOU9nOr7H3irHg
u-14ryIRc7Rh4N_oHgbqpTFQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-14ryIRc7Rh4N_oHgbqpTFQ,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-yfMxWJEbZ6C5StGVGlci8g
u-5KuLnYyRHAeVkwsB1Iglug,WRITE_REVIEW{date:2016-01-23 06:20:44},r-yfMxWJEbZ6C5StGVGlci8g
u-5KuLnYyRHAeVkwsB1Iglug,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-5KuLnYyRHAeVkwsB1Iglug,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-ILf7S4gb4xcn0q5c7XtwIg
u-Zj-mjHHSliTJqv9a3WiXIg,WRITE_REVIEW{date:2018-09-21 03:41:12},r-ILf7S4gb4xcn0q5c7XtwIg
u-Zj-mjHHSliTJqv9a3WiXIg,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-Zj-mjHHSliTJqv9a3WiXIg,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-KCdJbCZ3OXLjum_FHvDdNg
u-849Kov2nwyTcSQ6mnA7oBQ,WRITE_REVIEW{date:2017-07-27 18:59:22},r-KCdJbCZ3OXLjum_FHvDdNg
u-849Kov2nwyTcSQ6mnA7oBQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-849Kov2nwyTcSQ6mnA7oBQ,RATE{star:3.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-v8Gdg4nkGqA7wABeJBA7mw
u-KDGywMWT8L1oy6pOrWtFpQ,WRITE_REVIEW{date:2011-12-25 02:53:33},r-v8Gdg4nkGqA7wABeJBA7mw
u-KDGywMWT8L1oy6pOrWtFpQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-KDGywMWT8L1oy6pOrWtFpQ,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-SbGOdNwIh0zpcZL_5Umh9w
u-SNkleqoSgBMP24WEwp9tSQ,WRITE_REVIEW{date:2011-08-17 22:34:32},r-SbGOdNwIh0zpcZL_5Umh9w
u-SNkleqoSgBMP24WEwp9tSQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-SNkleqoSgBMP24WEwp9tSQ,RATE{star:1.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-WShvVeOZY4BrJR7M2Ew3WQ
u-JDEhGFIPAyIMkfHD0G13UA,WRITE_REVIEW{date:2014-10-19 12:53:53},r-WShvVeOZY4BrJR7M2Ew3WQ
u-JDEhGFIPAyIMkfHD0G13UA,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-JDEhGFIPAyIMkfHD0G13UA,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-keXuoRe75FAsOS1YZ43SOw
u-HhXSYa7Wd0qRY_bRaAEfCw,WRITE_REVIEW{date:2013-06-08 19:45:59},r-keXuoRe75FAsOS1YZ43SOw
u-HhXSYa7Wd0qRY_bRaAEfCw,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-HhXSYa7Wd0qRY_bRaAEfCw,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-MrnT2dAygRI2SvSDkMzDlw
u-UGXxwHQCIMyvbBpn-ZDNDA,WRITE_REVIEW{date:2016-02-18 21:59:26},r-MrnT2dAygRI2SvSDkMzDlw
u-UGXxwHQCIMyvbBpn-ZDNDA,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-UGXxwHQCIMyvbBpn-ZDNDA,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-cyx2Hc2_CsOCYkw2ddbNQA
u-9pwWm2KOTjjK8Sfq3TB9YQ,WRITE_REVIEW{date:2016-12-01 00:08:56},r-cyx2Hc2_CsOCYkw2ddbNQA
u-9pwWm2KOTjjK8Sfq3TB9YQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-9pwWm2KOTjjK8Sfq3TB9YQ,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-Xd9kDH_M7lLZcio31JR_yg
u-NjP5TCZ_44ROxw41vYWAfQ,WRITE_REVIEW{date:2012-10-28 03:23:25},r-Xd9kDH_M7lLZcio31JR_yg
u-NjP5TCZ_44ROxw41vYWAfQ,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-NjP5TCZ_44ROxw41vYWAfQ,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-9vyTtJgyGNCemjedgdbI2Q
u-RUEFu7mB6ZMQK550xhnbdw,WRITE_REVIEW{date:2010-12-25 17:27:41},r-9vyTtJgyGNCemjedgdbI2Q
u-RUEFu7mB6ZMQK550xhnbdw,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-RUEFu7mB6ZMQK550xhnbdw,RATE{star:2.0},b-P4h8kgy_48oE9vCHJc4BCQ
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-1GSlgoDYDCV3EKsQnd04Gw
u-1KJ_2hP6dDiCCOSUrx6i8Q,WRITE_REVIEW{date:2014-07-09 13:24:06},r-1GSlgoDYDCV3EKsQnd04Gw
u-1KJ_2hP6dDiCCOSUrx6i8Q,VISIT{count:1},b-P4h8kgy_48oE9vCHJc4BCQ
u-1KJ_2hP6dDiCCOSUrx6i8Q,RATE{star:5.0},b-P4h8kgy_48oE9vCHJc4BCQ
