,u_id,user_id,user_name,gender,age,fans,review_count,average_stars,friends,u_menus,r_id,rest_id,rest_name,postal_code,city,state,country,rest_rating,category,menus,aspects,rating,timestamp
54,53,u--9RU4LuI_TfYgv9rBijJoQ,Keith,0,25,9,134,3.98,[],['chicken'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1450696881
55,54,u-YCdNTtZEhQwmCbUk4skNlg,Paul,0,45,0,44,3.78,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",4.0,1531042330
56,55,u-12WATd_fLodHu2woJvHe6w,Janna,1,56,0,7,3.86,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1462723148
57,56,u-5loLFO6EKKU_0czmJ0djEA,Kashif,0,45,0,6,1.0,[],['Naan'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1488693590
58,57,u-jnB_saJqNfOmVoCWquhAzg,Bilal,0,1,73,1183,3.69,[],['Chicken pieces'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1401275484
59,58,u-U5YQX_vMl_xQy8EQDqlNQQ,Stephanie,1,35,207,1503,3.49,[],['Chicken'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1473245851
60,59,u-5Dw8l-8pBUGAenTqgLLe-A,Nidha,0,35,0,5,3.56,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1467384772
61,60,u-nLADCnXaYRlx4jYJcHcGdA,Ali,0,18,14,126,3.16,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1476701702
62,61,u-i-gDfcrFLVhrNhBCUAhFpg,Ayesha,1,18,14,255,3.95,[],"['Achari Chicken', 'Biryani', 'cake', 'fish', 'chicken malai boti']",3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1496101041
63,62,u-QOk29S8eOtu94j1uTpmsuQ,Daniel,0,45,1,32,3.61,[],"['Butter chicken', 'Curry Dish']",3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",4.0,1412140887
64,63,u-EpRIX7o1AC0JeQgwbYVbwQ,Harry,0,35,0,3,5.0,[],"['biryani', 'chicken biryani']",3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1486971824
65,64,u-hFfD_E7xWYtCNhMPfBYJJQ,Jared,0,35,0,12,4.0,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",4.0,1413286818
66,65,u-14ryIRc7Rh4N_oHgbqpTFQ,Anastassios,0,35,0,5,3.4,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1381544081
67,66,u-5KuLnYyRHAeVkwsB1Iglug,Mehvish,1,25,2,32,3.2,[],['Beef Samosa'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1453497644
68,67,u-Zj-mjHHSliTJqv9a3WiXIg,Kishan,0,18,1,39,3.78,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1537468872
69,68,u-849Kov2nwyTcSQ6mnA7oBQ,Jay,0,56,0,30,3.14,[],['Biryani'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1501149562
70,69,u-KDGywMWT8L1oy6pOrWtFpQ,Syed,0,25,4,154,3.09,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1324749213
71,70,u-SNkleqoSgBMP24WEwp9tSQ,Maanu,1,18,0,11,3.25,[],['Haleem'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1313588072
72,71,u-JDEhGFIPAyIMkfHD0G13UA,Jamal,0,18,5,152,3.4,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1413690833
73,72,u-HhXSYa7Wd0qRY_bRaAEfCw,M,1,35,0,42,3.1,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1370688359
74,73,u-UGXxwHQCIMyvbBpn-ZDNDA,Suthan,1,35,0,8,3.22,[],"['lollipop chicken', 'curry', 'lamb']",3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1455800366
75,74,u-9pwWm2KOTjjK8Sfq3TB9YQ,Ryan,0,45,0,22,4.91,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1480518536
76,75,u-NjP5TCZ_44ROxw41vYWAfQ,Zem,1,45,0,4,3.6,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1351362205
77,76,u-RUEFu7mB6ZMQK550xhnbdw,Naureen,0,56,10,231,4.04,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1293265661
78,77,u-1KJ_2hP6dDiCCOSUrx6i8Q,Bijal,1,25,0,30,4.22,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",5.0,1404879846
79,78,u-70c9g3Ii74HA8ATQxC215g,Linda,1,56,0,1,1.0,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1439639027
80,79,u-8j44v53fSpg2VkCC1xWBnA,Gurnam,0,56,0,10,3.0,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1488104383
81,80,u-zuFF5CTsZkacie2X7RP-0A,James,0,25,4,178,3.85,['u-e0AUdCu-jeOkLImiEzlTDg'],['chicken'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",2.0,1533140063
82,81,u-_uyl_vUs7HEhuif8yBmLyQ,Jen,1,35,10,113,3.61,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1477424058
83,82,u-xhsMa1qTepw6gpGF_nsXkA,Anna,1,18,0,5,2.0,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1525773168
84,83,u-CMFuzmaDyJPh-CPL5kUbCg,Kashif,0,35,0,30,3.4,[],['biryani'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1259835227
85,84,u-v5cmRSLLg2cDBspggFgX0w,Rajan,0,35,0,16,4.06,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",3.0,1502048785
86,79,u-8j44v53fSpg2VkCC1xWBnA,Gurnam,0,56,0,10,3.0,[],[],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1489246531
87,85,u-q9ZzaDBNs72WXqKkwELBNA,Soumya,1,25,0,3,2.0,[],['karahi chicken'],3,b-P4h8kgy_48oE9vCHJc4BCQ,Silver Spoon,L5V 0A6,Mississauga,ON,Canada,2.5,"['Indian', 'Pakistani', 'Asian Fusion']","['Channa Masala', 'Naan', 'cake', 'lollipop chicken', 'chicken biryani', 'biryani', 'roll', 'Butter chicken', 'seekh kebab Masala', 'bread', 'Chicken', 'curry', 'Biryani', 'fish', 'chicken', 'Curry Dish', 'Palak Paneer', 'Achari Chicken', 'Haleem', 'chicken malai boti', 'Chicken Dish', 'naan', 'dinner', 'Chicken pieces', 'lamb', 'karahi chicken', 'Beef Samosa']","['Staff', 'Service', 'Customer_Service', 'Food', 'Menu', 'Taste', 'Price', 'Parking']",1.0,1464547615
